,log_dir,frame_per_second,episode_reward,policy_loss,entropy,value_loss,total_loss,grad_norm,adv_mean,ratio,total_steps,total_episodes,iteration,total_time,success_rate
0,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/ppo,186,9.099629953855937,-0.010367280145724996,2.7911420330023153,0.03589601435949309,0.025528734798978967,0.9601390370764793,0.19262570142745972,1.0003821169718718,20000,15,0,107.22986125946045,0.0
1,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/ppo,185,11.12762810427146,-0.009614861320751981,2.752902751396864,0.052688527991995214,0.04307366672497338,1.1870038994611838,0.23726581037044525,1.0003674773069529,40000,40,1,215.2766559123993,0.0
2,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/ppo,182,12.434517212702652,-0.008412548393990176,2.6703558567242744,0.1396326108907278,0.1312200625325577,1.413361101836348,0.2940478026866913,0.9998835118917319,60000,72,2,328.43551325798035,0.0
3,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/ppo,180,14.767325501920517,-0.00756594728356084,2.581925973525414,0.180231417190188,0.17266547084033776,1.6457232093772827,0.36814627051353455,0.9983493350255184,80000,103,3,443.9228880405426,0.0
4,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/ppo,178,19.094066579264705,-0.009649614870954209,2.5177150677411984,0.30607733649130053,0.2964277207224558,1.9118765434011435,0.5114684104919434,1.0001866132785113,100000,140,4,559.9042901992798,0.0
5,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/ppo,176,23.480832316859292,-0.009463641338217525,2.3788601835568746,0.5874977109141839,0.5780340702487872,2.4059043407822265,0.724738597869873,1.0004171637388377,120000,187,5,678.5989904403687,0.0
6,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/ppo,175,28.01394725184238,-0.008327166836422224,2.280647560572013,1.2306918673026257,1.2223646994966728,3.5084758567504393,0.9936023354530334,1.0004404720587607,140000,254,6,796.513082742691,0.0
7,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/ppo,172,19.08360745092067,-0.00895029911174415,2.2108394283514756,2.2309940099716186,2.2220437195056526,4.3838694261816835,0.8432759642601013,1.0003848610780177,160000,365,7,924.865163564682,0.0
8,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/ppo,170,31.593551387061893,-0.008270112577921304,2.131516669652401,2.49854747179227,2.490277368135941,5.740191482733458,1.3743162155151367,0.9996525245599258,180000,454,8,1052.8117055892944,0.0
9,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/ppo,169,38.7659533614245,-0.0069762684837676205,2.027602929029709,4.272753745775956,4.265777491300534,9.023288877575826,1.910488247871399,0.9991444081832201,200000,553,9,1180.4773225784302,0.0
10,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/ppo,168,62.628084673806,-0.005771215944789732,1.9009336991187853,6.108157755472721,6.102386528406388,12.169633256472075,3.0939691066741943,1.000555677826588,220000,639,10,1303.755602836609,0.01
11,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/ppo,168,82.34171414877004,-0.003736210580413731,1.830891310557341,8.88063832735404,8.876902115650665,19.651882067246316,3.4505691528320312,0.9996655139403465,240000,730,11,1425.830836057663,0.02
12,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/ppo,167,89.36761533898976,-0.007103520680744296,1.7779366985345497,10.694195386690971,10.687091886691558,27.114675907293954,3.237656593322754,1.0001510362594555,260000,813,12,1556.0435571670532,0.0
13,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/ppo,166,108.25051445690198,-0.002665674691207898,1.7111409126183925,14.656187906632056,14.653522256704477,39.752359988750555,4.2306108474731445,1.0000130745080802,280000,895,13,1683.1633446216583,0.0
