,log_dir,frame_per_second,episode_reward,policy_loss,entropy,discriminator_loss,gail_reward,total_loss,grad_norm,adv_mean,ratio,total_steps,total_episodes,iteration,total_time,success_rate
26,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,157,55.3844511762637,-0.08557187519394434,0.25438542461548097,0.22763342763750982,0.08374900875183253,-0.08557187519394434,5.2318608369582735,,1.0014004543041573,540000,6655,26,3430.4246315956116,0.0
27,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,157,52.54558536138343,-0.059744040171305336,0.31465557139271344,0.2303628822740836,0.05844823621117916,-0.059744040171305336,1.9951040252661094,,1.0010335114521858,560000,6899,27,3558.3774003982544,0.0
28,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,157,73.4436163384682,-0.0634013876509972,0.3407112623636539,0.24845297247744524,0.06213159170956948,-0.0634013876509972,5.230284746487936,,0.999900919581071,580000,7113,28,3688.0285215377808,0.0
29,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,157,68.20421328796579,-0.0923077995578448,0.36532631730421994,0.25306982810680684,0.09120933220554621,-0.0923077995578448,1.9062499532332786,,1.000884524293435,600000,7330,29,3814.850695848465,0.0
30,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,157,75.5343700151186,-0.08098461488500619,0.37087419835420754,0.26239778462510843,0.0796185590708867,-0.08098461488500619,1.5752662365253156,,1.0027277004260284,620000,7533,30,3947.289927005768,0.0
31,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,157,78.53811061627849,-0.0942063208287343,0.3937400464828198,0.26110105756192636,0.0929756326171068,-0.0942063208287343,3.3313422829676895,,1.0014386542332478,640000,7727,31,4073.844315290451,0.0
32,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,157,78.06357866843057,-0.09042529708299882,0.3961124052221958,0.2622004862015064,0.08956351103499914,-0.09042529708299882,2.614138298156934,,1.0016997689620042,660000,7920,32,4200.671122074127,0.0
33,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,157,84.19912138580307,-0.06334522337390062,0.3930508166169509,0.2815180492993349,0.06268226744559331,-0.06334522337390062,1.3873802900314331,,1.0018479795792163,680000,8106,33,4328.295896291733,0.0
34,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,157,87.46703986852174,-0.06528137969091917,0.4384168944297693,0.29023120619165593,0.06505241583173092,-0.06528137969091917,2.4296690864440724,,1.002509647149306,700000,8285,34,4455.686498641968,0.0
35,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,157,97.10776807817727,-0.06877353425400379,0.390822303486176,0.287131732625839,0.06879682849424007,-0.06877353425400379,2.650750999267285,,1.0016723978213775,720000,8461,35,4584.308061122894,0.0
36,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,157,95.56900421329391,-0.09162349132582163,0.3559544914808029,0.29052627770564493,0.0918748889118433,-0.09162349132582163,1.6575498475478245,,1.0023474206527074,740000,8635,36,4712.812003612518,0.0
37,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,156,99.42888056389546,-0.09515928623194878,0.345787908270573,0.2940104161699613,0.09516390040516853,-0.09515928623194878,2.8198382686346006,,1.0012515606024326,760000,8809,37,4842.440470933914,0.0
38,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,156,96.44123917724511,-0.07952211709358753,0.3432304981427315,0.2916438131569288,0.07966534621440448,-0.07952211709358753,1.6075661091468274,,1.0011300041889533,780000,8979,38,4969.739856004715,0.0
39,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,156,96.86997080743619,-0.07474549288551012,0.3526455696958762,0.28738640430263984,0.07515481570974375,-0.07474549288551012,3.757818690324441,,1.0016720168101483,800000,9148,39,5096.24272274971,0.0
40,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,156,100.10129049286371,-0.08059844635426998,0.28162014012535413,0.2891531928609579,0.08092463095791828,-0.08059844635426998,2.131855506774707,,1.0010272417313013,820000,9316,40,5227.346482753754,0.0
41,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,156,98.36286663096895,-0.07247004920664506,0.16032327050820758,0.28060517019759385,0.07236392050026319,-0.07247004920664506,2.2700717226052896,,1.0032621965958521,840000,9488,41,5355.883046388626,0.0
42,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,156,98.16499561153141,-0.10480843156767197,0.2394461570450893,0.2775644353375985,0.10550368518019333,-0.10480843156767197,5.208314444468572,,0.9999511179251549,860000,9663,42,5483.638067483902,0.0
43,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,156,94.81265781842362,-0.043424531779228115,0.20226833320772036,0.2786533509691556,0.04300856505257961,-0.043424531779228115,1.6995926011831333,,1.0007390547257202,880000,9835,43,5610.937083244324,0.0
44,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,156,104.12551243477604,-0.11002363105997061,0.15678216929260927,0.27835210426113544,0.11117934368741818,-0.11002363105997061,3.4795403885535703,,1.0034066984286676,900000,10000,44,5741.884603738785,0.0
45,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,156,99.12064863488065,-0.09490079233088554,0.14478198655713828,0.28508559740506684,0.09559758359996172,-0.09490079233088554,3.2971753551409795,,1.001194266248972,920000,10167,45,5872.060875415802,0.0
46,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,156,102.47358295938879,-0.09827198209479833,0.14304753142194107,0.2763767075080138,0.0997337475992166,-0.09827198209479833,3.922932894107623,,1.0044082714196962,940000,10335,46,5999.7567620277405,0.0
47,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,156,98.6893761256267,-0.08391613044226781,0.13336593332963112,0.27136260397159134,0.08469033735111738,-0.08391613044226781,2.8512255031328935,,1.0028768834395287,960000,10504,47,6123.61054110527,0.0
48,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,156,95.74587526693053,-0.10605480675704969,0.08629235638042865,0.2651905195071147,0.10744217911209815,-0.10605480675704969,4.68594202597936,,1.0008836665978798,980000,10672,48,6246.660961151123,0.0
49,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,157,98.51494787349895,-0.06981613468856383,0.1368087755366921,0.26294117690278934,0.0701125206425786,-0.06981613468856383,2.20334242383639,,1.0016298198547118,1000000,10842,49,6367.4850952625275,0.0
50,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,157,94.49697884878597,-0.05554599693665902,0.1228871592022001,0.26165597186638756,0.056054179661740096,-0.05554599693665902,1.944499271343916,,1.0019400744866103,1020000,11010,50,6487.573686599731,0.0
