,log_dir,frame_per_second,episode_reward,total_steps,total_episodes,total_time,target_q,actor_loss,critic_loss,success_rate
16,MetaDrive-Tut-5Env-v0,43,6.3158581563141745,17073,183,393.0648105144501,0.5944455862045288,-0.6537185311317444,0.35445478558540344,0.0
17,MetaDrive-Tut-5Env-v0,40,9.95801608833082,18006,199,446.1887562274933,0.8574951887130737,,0.5949835181236267,0.0
18,MetaDrive-Tut-5Env-v0,37,15.820051622577282,19029,214,503.5172345638275,1.2684581279754639,-1.432483196258545,0.42002958059310913,0.0
19,MetaDrive-Tut-5Env-v0,35,24.98050107234842,20120,225,565.0264277458191,1.8893961906433105,,0.14454391598701477,0.0
20,MetaDrive-Tut-5Env-v0,34,34.26371543947512,21080,233,618.9185726642609,2.4735918045043945,,0.3498407006263733,0.0
21,MetaDrive-Tut-5Env-v0,32,42.91117186783826,22048,242,673.3883292675018,3.3861916065216064,,1.3950140476226807,0.0
22,MetaDrive-Tut-5Env-v0,31,52.26580671012753,23117,251,733.8021004199982,4.116596698760986,-4.328547477722168,2.375584602355957,0.0
23,MetaDrive-Tut-5Env-v0,30,61.02157404764626,24116,258,790.4011628627777,5.287056922912598,,4.233619689941406,0.0
24,MetaDrive-Tut-5Env-v0,29,70.29304503917533,25044,262,843.1021485328674,6.546157360076904,,2.1720468997955322,0.0
25,MetaDrive-Tut-5Env-v0,28,80.01971622378082,26111,268,903.6346220970154,7.492483139038086,-7.6983866691589355,0.7101866006851196,0.0
26,MetaDrive-Tut-5Env-v0,28,88.27921234001847,27054,274,956.5850002765656,9.17674732208252,,1.76633620262146,0.0
27,MetaDrive-Tut-5Env-v0,27,96.23268602838216,28038,278,1011.7935495376587,9.685574531555176,,6.087713241577148,0.02
28,MetaDrive-Tut-5Env-v0,27,103.43211131543987,29190,283,1076.1579542160034,10.690675735473633,,0.867564857006073,0.03
29,MetaDrive-Tut-5Env-v0,26,110.35445117881291,30074,285,1125.703616142273,11.748086929321289,,6.997453212738037,0.05
30,MetaDrive-Tut-5Env-v0,26,118.1152249965479,31070,288,1181.1587164402008,12.104463577270508,,5.841323375701904,0.07
31,MetaDrive-Tut-5Env-v0,25,127.78709172840036,32432,297,1257.4283230304718,14.84614372253418,,0.8595740795135498,0.08
32,MetaDrive-Tut-5Env-v0,25,133.47611576552478,33086,300,1294.0898399353027,13.654817581176758,,3.3465576171875,0.09
33,MetaDrive-Tut-5Env-v0,25,138.78122999045138,34017,308,1346.2919664382935,16.1722412109375,-16.824302673339844,1.2629541158676147,0.09
34,MetaDrive-Tut-5Env-v0,24,146.1726742279841,35086,314,1406.4042572975159,16.058639526367188,,9.63087272644043,0.1
35,MetaDrive-Tut-5Env-v0,24,151.8003774315321,36043,321,1460.853703737259,18.170787811279297,-18.582338333129883,1.8040298223495483,0.1
36,MetaDrive-Tut-5Env-v0,24,152.6908161760083,37034,329,1517.246101140976,20.169918060302734,,1.1550302505493164,0.1
37,MetaDrive-Tut-5Env-v0,24,152.51185832165308,38095,338,1577.4590051174164,20.306411743164062,-20.135848999023438,3.43727970123291,0.1
38,MetaDrive-Tut-5Env-v0,23,154.9049125015412,39034,346,1631.0197501182556,20.576339721679688,,2.944399356842041,0.1
39,MetaDrive-Tut-5Env-v0,23,155.981848072824,40099,354,1691.343580007553,24.466899871826172,-24.68551254272461,1.3893545866012573,0.1
40,MetaDrive-Tut-5Env-v0,23,154.91823244420698,41025,361,1744.8213396072388,22.317779541015625,-22.539913177490234,3.7425031661987305,0.1
41,MetaDrive-Tut-5Env-v0,23,148.928061427058,42016,369,1801.0763719081879,24.85842514038086,,5.70546293258667,0.1
42,MetaDrive-Tut-5Env-v0,23,147.97595727680005,43030,377,1859.145882844925,25.37447738647461,,3.5815420150756836,0.09
43,MetaDrive-Tut-5Env-v0,22,133.30397041011517,44133,386,1921.5910198688507,27.325376510620117,-27.82406997680664,20.55850601196289,0.04
44,MetaDrive-Tut-5Env-v0,22,130.3965914836711,45061,394,1974.387757062912,27.539630889892578,-28.311279296875,2.5420660972595215,0.03
45,MetaDrive-Tut-5Env-v0,22,126.89003585748274,46080,402,2032.1414444446564,28.691011428833008,,3.0486488342285156,0.01
46,MetaDrive-Tut-5Env-v0,22,126.15880651374911,47003,409,2084.3447551727295,28.327571868896484,-28.236270904541016,29.701026916503906,0.0
47,MetaDrive-Tut-5Env-v0,22,127.92267743364204,48077,417,2144.9952142238617,30.062728881835938,-30.49285125732422,7.292956352233887,0.0
48,MetaDrive-Tut-5Env-v0,22,128.18075797929853,49122,425,2203.8382091522217,30.259685516357422,,5.234088897705078,0.0
49,MetaDrive-Tut-5Env-v0,22,130.843570495313,50075,430,2257.26487159729,31.667644500732422,-32.29051971435547,14.824090003967285,0.01
50,MetaDrive-Tut-5Env-v0,22,137.62997164348323,51326,435,2327.7799682617188,30.742788314819336,,11.856216430664062,0.03
51,MetaDrive-Tut-5Env-v0,21,140.38388174352832,52061,438,2369.158090353012,34.861412048339844,-35.30127716064453,5.957456111907959,0.04
52,MetaDrive-Tut-5Env-v0,21,144.3678153037986,53283,444,2436.903809070587,34.697471618652344,-35.06511688232422,6.0907301902771,0.05
53,MetaDrive-Tut-5Env-v0,21,146.88966863341997,54242,449,2490.4261298179626,35.081199645996094,,5.277768135070801,0.06
54,MetaDrive-Tut-5Env-v0,21,149.18188783963032,55201,454,2544.6708409786224,35.05995178222656,-35.90833282470703,12.930967330932617,0.07
55,MetaDrive-Tut-5Env-v0,21,152.30864938328057,56236,459,2602.74480509758,36.52469253540039,,24.6334228515625,0.08
56,MetaDrive-Tut-5Env-v0,21,155.6593952058371,57074,462,2649.5021057128906,35.53424072265625,,6.466755390167236,0.09
57,MetaDrive-Tut-5Env-v0,21,163.3418077918767,58273,465,2717.5890333652496,37.187522888183594,-37.23384094238281,22.196147918701172,0.11
58,MetaDrive-Tut-5Env-v0,21,166.77306266647147,59104,469,2764.2835097312927,37.39518737792969,,8.445501327514648,0.12
59,MetaDrive-Tut-5Env-v0,21,170.66919851824323,60053,473,2818.0111305713654,39.70939254760742,-39.954864501953125,5.203798294067383,0.13
60,MetaDrive-Tut-5Env-v0,21,175.96525271461476,61324,478,2889.3336606025696,37.723175048828125,,5.631824970245361,0.14
61,MetaDrive-Tut-5Env-v0,21,179.53165678404585,62129,481,2934.567634820938,38.076904296875,-39.17545700073242,8.640113830566406,0.15
62,MetaDrive-Tut-5Env-v0,21,185.94927410149336,63032,483,2985.274083852768,39.82815170288086,,19.374095916748047,0.16
63,MetaDrive-Tut-5Env-v0,21,193.3983345946718,64391,489,3062.056359052658,40.84653091430664,-41.62400817871094,7.499751091003418,0.17
64,MetaDrive-Tut-5Env-v0,20,198.32946638650034,65376,492,3117.140233516693,41.58210372924805,,22.603588104248047,0.19
65,MetaDrive-Tut-5Env-v0,20,200.64395044531517,66023,495,3153.3693990707397,40.31953048706055,-41.50578308105469,18.391029357910156,0.19
66,MetaDrive-Tut-5Env-v0,20,205.86875636784484,67058,498,3211.299206018448,42.19285583496094,,4.971527099609375,0.21
67,MetaDrive-Tut-5Env-v0,20,211.11984038237085,68133,502,3271.750066280365,43.359737396240234,-43.496219635009766,21.47484588623047,0.23
68,MetaDrive-Tut-5Env-v0,20,214.8923604785735,69065,506,3323.557876586914,41.839447021484375,-42.4784049987793,7.767276763916016,0.24
69,MetaDrive-Tut-5Env-v0,20,218.2864921100694,70104,511,3382.4807991981506,44.081207275390625,,8.418251037597656,0.25
70,MetaDrive-Tut-5Env-v0,20,222.7218994118639,71153,514,3440.7812316417694,42.67412185668945,-42.736106872558594,33.44770812988281,0.27
71,MetaDrive-Tut-5Env-v0,20,226.56495268709824,72176,517,3498.039073705673,43.3338737487793,,8.973306655883789,0.29
72,MetaDrive-Tut-5Env-v0,20,229.6368321027375,73225,521,3556.6187450885773,43.253562927246094,-44.00160217285156,4.315300464630127,0.31
73,MetaDrive-Tut-5Env-v0,20,232.26992596539904,74082,525,3604.5164906978607,44.13307189941406,,15.440621376037598,0.32
74,MetaDrive-Tut-5Env-v0,20,235.41267287306354,75049,527,3658.709485054016,43.41360855102539,-43.58876037597656,5.3519463539123535,0.33
75,MetaDrive-Tut-5Env-v0,20,239.97807966678596,76187,531,3722.267922401428,45.933738708496094,-47.13518524169922,10.133460998535156,0.35
76,MetaDrive-Tut-5Env-v0,20,242.20046438581142,77206,534,3778.9518146514893,44.66169738769531,,14.706899642944336,0.36
77,MetaDrive-Tut-5Env-v0,20,236.9875571561821,78053,539,3826.26513504982,44.17298126220703,-44.5891227722168,6.045502662658691,0.35
78,MetaDrive-Tut-5Env-v0,20,241.5194802995163,79269,543,3894.219413757324,46.395938873291016,-47.300079345703125,7.305812358856201,0.37
79,MetaDrive-Tut-5Env-v0,20,241.92211022566102,80004,546,3935.5145938396454,44.78966522216797,,7.028505325317383,0.37
80,MetaDrive-Tut-5Env-v0,20,247.44728440636496,81393,549,4013.4178564548492,44.990013122558594,-45.631492614746094,10.291994094848633,0.39
81,MetaDrive-Tut-5Env-v0,20,250.23854370495792,82159,552,4055.986290693283,47.57048797607422,-48.4676513671875,22.359901428222656,0.4
82,MetaDrive-Tut-5Env-v0,20,252.22064188356546,83054,554,4105.999272584915,45.718196868896484,,32.550235748291016,0.41
83,MetaDrive-Tut-5Env-v0,20,256.2811999469974,84001,556,4158.855138540268,45.92613220214844,-46.379844665527344,15.869950294494629,0.43
84,MetaDrive-Tut-5Env-v0,20,254.7176292484381,85381,563,4235.60356760025,46.311744689941406,-47.210304260253906,65.21183776855469,0.43
85,MetaDrive-Tut-5Env-v0,20,250.11089795307234,86446,566,4295.0390594005585,44.635440826416016,,13.128536224365234,0.42
86,MetaDrive-Tut-5Env-v0,20,252.24772779882088,87074,568,4330.240980863571,47.76442337036133,,16.220991134643555,0.43
87,MetaDrive-Tut-5Env-v0,20,256.6689996646088,88117,572,4388.3934943675995,45.708438873291016,-46.40935516357422,10.374268531799316,0.45
88,MetaDrive-Tut-5Env-v0,20,257.10453208353925,89456,577,4463.091003894806,47.81642150878906,,40.2735595703125,0.46
89,MetaDrive-Tut-5Env-v0,20,255.05228465306607,90057,579,4496.880969047546,46.82096862792969,-47.989070892333984,6.952673435211182,0.46
90,MetaDrive-Tut-5Env-v0,19,249.6889309311717,91031,583,4551.607844829559,46.600318908691406,-47.080387115478516,23.742189407348633,0.45
91,MetaDrive-Tut-5Env-v0,19,253.62723525881134,92152,586,4614.463881969452,46.188331604003906,,9.01408863067627,0.47
92,MetaDrive-Tut-5Env-v0,19,255.1801211384398,93447,590,4686.587920188904,47.72002410888672,-48.19719696044922,10.401798248291016,0.49
93,MetaDrive-Tut-5Env-v0,19,254.1140795638437,94183,592,4727.85354590416,46.889888763427734,-47.26202392578125,7.867640018463135,0.49
94,MetaDrive-Tut-5Env-v0,19,256.3283981202325,95138,595,4780.755171775818,47.465755462646484,,9.880756378173828,0.51
95,MetaDrive-Tut-5Env-v0,19,256.1004592158291,96298,599,4845.744433641434,48.272701263427734,,32.59386444091797,0.52
96,MetaDrive-Tut-5Env-v0,19,256.456470901747,97242,602,4898.335117340088,50.10346984863281,,7.772212982177734,0.52
97,MetaDrive-Tut-5Env-v0,19,260.790362941539,98022,604,4942.512147665024,49.777305603027344,,5.356529235839844,0.53
98,MetaDrive-Tut-5Env-v0,19,265.1177680644838,99245,607,5011.125215768814,48.480613708496094,-49.50408935546875,7.485262870788574,0.54
99,MetaDrive-Tut-5Env-v0,19,265.63476950045913,100160,610,5062.523638963699,49.54927444458008,,24.50374984741211,0.54
100,MetaDrive-Tut-5Env-v0,19,267.2933937666739,101142,613,5117.136917591095,49.71080017089844,,15.780967712402344,0.55
101,MetaDrive-Tut-5Env-v0,19,264.4780388695235,102216,617,5177.459177494049,50.42815399169922,,12.747430801391602,0.53
102,MetaDrive-Tut-5Env-v0,19,267.9128413551937,103188,620,5231.639094114304,48.88641357421875,,9.3563871383667,0.54
103,MetaDrive-Tut-5Env-v0,19,268.77288944218776,104207,623,5288.676911354065,50.927711486816406,-51.17490005493164,24.77187728881836,0.54
104,MetaDrive-Tut-5Env-v0,19,270.25891137997155,105274,626,5347.821717262268,50.91777801513672,,8.979676246643066,0.55
105,MetaDrive-Tut-5Env-v0,19,270.98516179246707,106455,629,5414.144712924957,50.71215057373047,-50.508758544921875,13.284951210021973,0.55
106,MetaDrive-Tut-5Env-v0,19,272.8201528956052,107201,631,5455.833536148071,50.954978942871094,-51.62699890136719,5.488960266113281,0.56
107,MetaDrive-Tut-5Env-v0,19,273.4209100474429,108180,634,5510.94083571434,50.95886993408203,,7.194764137268066,0.55
108,MetaDrive-Tut-5Env-v0,19,276.3373910290097,109121,636,5563.3308436870575,49.68885803222656,-51.14063262939453,28.758514404296875,0.56
109,MetaDrive-Tut-5Env-v0,19,283.1384056126489,110178,639,5621.952438831329,50.49286651611328,,28.050214767456055,0.58
110,MetaDrive-Tut-5Env-v0,19,285.0338941681131,111105,642,5673.9746062755585,50.4708251953125,-51.854026794433594,7.623812198638916,0.58
111,MetaDrive-Tut-5Env-v0,19,280.0990944699109,112164,647,5733.190341234207,51.985382080078125,,15.072628021240234,0.56
112,MetaDrive-Tut-5Env-v0,19,280.6084440226491,113324,650,5797.859614849091,49.91797637939453,,9.902917861938477,0.56
113,MetaDrive-Tut-5Env-v0,19,283.09485672299274,114284,652,5851.605848789215,51.18659973144531,,15.946035385131836,0.57
114,MetaDrive-Tut-5Env-v0,19,279.40739122862107,115134,655,5899.5055775642395,48.85075378417969,,24.576562881469727,0.55
115,MetaDrive-Tut-5Env-v0,19,281.5063554913329,116170,659,5957.2533078193665,52.05845642089844,,9.76275634765625,0.55
116,MetaDrive-Tut-5Env-v0,19,280.91073312015544,117047,663,6007.0033502578735,53.967994689941406,-54.95480728149414,7.0508222579956055,0.53
117,MetaDrive-Tut-5Env-v0,19,278.5037422992324,118040,667,6061.897462129593,52.969112396240234,,5.955039978027344,0.53
118,MetaDrive-Tut-5Env-v0,19,278.70785633083136,119327,671,6134.023132801056,50.34441375732422,-51.168312072753906,45.89689254760742,0.52
119,MetaDrive-Tut-5Env-v0,19,276.96543428327647,120187,675,6182.022346019745,50.855812072753906,-52.190528869628906,10.528640747070312,0.52
120,MetaDrive-Tut-5Env-v0,19,280.32791531890354,121137,677,6235.109956264496,51.55457305908203,-52.135658264160156,29.190773010253906,0.53
121,MetaDrive-Tut-5Env-v0,19,283.4382676371083,122075,679,6287.101207971573,53.7343635559082,-54.45426940917969,26.03026580810547,0.54
122,MetaDrive-Tut-5Env-v0,19,282.64147675667994,123022,683,6340.208584547043,52.29509735107422,,33.263465881347656,0.54
123,MetaDrive-Tut-5Env-v0,19,279.59573226179384,124443,688,6419.676164388657,53.94282531738281,-54.285369873046875,7.277587890625,0.52
124,MetaDrive-Tut-5Env-v0,19,281.5767561230999,125122,690,6458.11958527565,52.11159133911133,,9.407730102539062,0.52
125,MetaDrive-Tut-5Env-v0,19,281.9123553909899,126011,693,6508.506108522415,52.02569580078125,-51.3364143371582,10.143182754516602,0.51
126,MetaDrive-Tut-5Env-v0,19,278.8312897134327,127021,697,6564.738380908966,54.99796676635742,-55.65116882324219,10.156377792358398,0.48
127,MetaDrive-Tut-5Env-v0,19,273.9236125099263,128140,702,6627.337295532227,53.1627197265625,,13.458649635314941,0.46
128,MetaDrive-Tut-5Env-v0,19,273.5741220473716,129418,705,6698.635630369186,53.05207443237305,,15.700181007385254,0.46
129,MetaDrive-Tut-5Env-v0,19,272.8177821691237,130040,707,6733.6122007369995,51.077816009521484,,12.388384819030762,0.45
130,MetaDrive-Tut-5Env-v0,19,274.7596427786837,131172,710,6797.077073335648,53.72576141357422,,22.691051483154297,0.46
131,MetaDrive-Tut-5Env-v0,19,276.0838503088593,132279,713,6858.811722517014,54.694793701171875,-54.994380950927734,11.246484756469727,0.45
132,MetaDrive-Tut-5Env-v0,19,279.84781941385785,133088,715,6903.978017568588,50.92864990234375,,9.783775329589844,0.46
133,MetaDrive-Tut-5Env-v0,19,280.1479805360661,134218,718,6967.516803264618,52.783023834228516,,8.554733276367188,0.46
134,MetaDrive-Tut-5Env-v0,19,281.74803009871505,135144,721,7019.195931196213,54.10084533691406,,11.844562530517578,0.45
135,MetaDrive-Tut-5Env-v0,19,279.70081446157485,136159,724,7076.177041053772,53.963966369628906,-54.62245178222656,10.112013816833496,0.45
136,MetaDrive-Tut-5Env-v0,19,281.9723915928977,137190,727,7134.029966592789,50.4396858215332,,8.133350372314453,0.45
137,MetaDrive-Tut-5Env-v0,19,280.17894280985803,138103,730,7185.162168741226,54.00128936767578,-54.71556854248047,26.28948974609375,0.43
138,MetaDrive-Tut-5Env-v0,19,279.09574224242823,139172,733,7244.768538236618,52.065406799316406,,15.919654846191406,0.43
139,MetaDrive-Tut-5Env-v0,19,277.6660645561901,140125,736,7298.035195350647,54.03479766845703,-54.43762969970703,17.230772018432617,0.42
140,MetaDrive-Tut-5Env-v0,19,277.68678620224784,141415,739,7370.618390321732,51.45355224609375,-51.99543762207031,30.813417434692383,0.41
141,MetaDrive-Tut-5Env-v0,19,277.6503311412548,142073,741,7407.069332122803,53.682373046875,-54.52961730957031,8.355795860290527,0.41
142,MetaDrive-Tut-5Env-v0,19,278.8217924853344,143094,744,7464.119843482971,54.85272216796875,,12.131662368774414,0.41
143,MetaDrive-Tut-5Env-v0,19,278.5271829230228,144095,745,7518.820626735687,52.60670471191406,-53.30516815185547,11.851032257080078,0.41
144,MetaDrive-Tut-5Env-v0,19,277.1540476254251,145087,749,7573.774795293808,52.009742736816406,-53.14976501464844,8.596515655517578,0.41
145,MetaDrive-Tut-5Env-v0,19,273.4065257993736,146232,751,7637.659904241562,52.99478530883789,,9.725220680236816,0.39
146,MetaDrive-Tut-5Env-v0,19,274.39331001116153,147290,754,7696.735237836838,51.80016326904297,,19.36712646484375,0.4
147,MetaDrive-Tut-5Env-v0,19,274.40110915992256,148305,757,7753.56193614006,54.60819625854492,-54.178348541259766,7.167909145355225,0.39
148,MetaDrive-Tut-5Env-v0,19,276.18236646381666,149107,759,7798.391962528229,53.264122009277344,-54.72926330566406,14.084203720092773,0.4
149,MetaDrive-Tut-5Env-v0,19,275.55638499846617,150136,763,7856.183354616165,55.9813232421875,,15.532609939575195,0.41
150,MetaDrive-Tut-5Env-v0,19,277.35652240903283,151213,766,7916.238063335419,55.73413848876953,-56.080047607421875,12.510343551635742,0.41
151,MetaDrive-Tut-5Env-v0,19,282.89141828958094,152105,768,7965.959911584854,55.99139404296875,-57.56757354736328,11.8119535446167,0.43
152,MetaDrive-Tut-5Env-v0,19,277.0637452818051,153533,771,8045.090923309326,53.91194152832031,-54.15669631958008,9.052515029907227,0.41
153,MetaDrive-Tut-5Env-v0,19,275.25581340609426,154308,772,8087.615168809891,53.94477081298828,,11.928987503051758,0.4
154,MetaDrive-Tut-5Env-v0,19,280.8187503398714,155113,774,8132.581182003021,53.488075256347656,-53.6082763671875,15.417134284973145,0.41
155,MetaDrive-Tut-5Env-v0,19,282.5961423351296,156019,776,8183.37486076355,55.215843200683594,-55.47931671142578,9.121692657470703,0.42
156,MetaDrive-Tut-5Env-v0,19,281.15828349286573,157020,777,8239.4126226902,53.84532928466797,,14.515911102294922,0.41
157,MetaDrive-Tut-5Env-v0,19,278.60864464011985,158184,779,8303.583718776703,53.74420166015625,,7.811433792114258,0.39
158,MetaDrive-Tut-5Env-v0,19,279.79801349240444,159030,781,8350.809532642365,53.08293914794922,,12.063806533813477,0.39
159,MetaDrive-Tut-5Env-v0,19,284.90398500738314,160141,784,8412.845697641373,52.765384674072266,-53.99556350708008,11.990257263183594,0.41
160,MetaDrive-Tut-5Env-v0,19,286.3538478781211,161610,786,8494.088587999344,53.06909942626953,,9.89847183227539,0.42
161,MetaDrive-Tut-5Env-v0,19,278.9246845924083,162025,789,8517.507594347,52.13469696044922,-53.13372802734375,24.926420211791992,0.39
162,MetaDrive-Tut-5Env-v0,19,280.96570310948755,163978,792,8626.695711612701,53.90000915527344,,16.954681396484375,0.41
163,MetaDrive-Tut-5Env-v0,19,280.94353493079086,164428,793,8651.586160421371,51.51520538330078,,10.206365585327148,0.41
164,MetaDrive-Tut-5Env-v0,18,281.5912943701082,165653,795,8718.767764091492,51.80302047729492,-53.313594818115234,11.674848556518555,0.41
165,MetaDrive-Tut-5Env-v0,18,280.7975835758935,166215,797,8750.205774784088,52.4476432800293,-53.00263214111328,7.850100517272949,0.41
166,MetaDrive-Tut-5Env-v0,18,285.8062911328852,167049,799,8796.788593769073,52.81182098388672,-52.845211029052734,11.033273696899414,0.42
167,MetaDrive-Tut-5Env-v0,18,283.9557759764922,168049,803,8852.57472205162,53.87185287475586,-54.7706298828125,9.123540878295898,0.42
168,MetaDrive-Tut-5Env-v0,18,281.39621507055983,169050,804,8907.280174016953,51.7896728515625,,11.232956886291504,0.41
169,MetaDrive-Tut-5Env-v0,18,278.4279146349399,170051,805,8962.01827287674,52.43661880493164,-52.957847595214844,12.225967407226562,0.4
170,MetaDrive-Tut-5Env-v0,18,272.6995744526576,171063,809,9018.239669799805,49.390838623046875,-50.59450149536133,20.95775604248047,0.39
171,MetaDrive-Tut-5Env-v0,18,270.6469015802622,172006,813,9071.08360362053,49.913169860839844,,5.355334281921387,0.39
172,MetaDrive-Tut-5Env-v0,18,266.7547613563318,173637,816,9160.725927114487,47.41032028198242,-48.17182540893555,11.498639106750488,0.38
173,MetaDrive-Tut-5Env-v0,18,266.7343390086099,174089,817,9186.103795289993,51.59831237792969,-52.91797637939453,8.71188735961914,0.38
174,MetaDrive-Tut-5Env-v0,18,258.6437331980183,175336,822,9255.362880945206,47.92901611328125,,23.791807174682617,0.36
175,MetaDrive-Tut-5Env-v0,18,257.57328864388484,176103,825,9299.197840213776,49.17098617553711,-49.69524383544922,8.802362442016602,0.34
176,MetaDrive-Tut-5Env-v0,18,259.3187071159401,177005,827,9349.396427154541,52.69273376464844,-52.88924789428711,10.796293258666992,0.36
177,MetaDrive-Tut-5Env-v0,18,261.18699842429754,178102,830,9411.053813457489,53.13758850097656,,9.823871612548828,0.37
178,MetaDrive-Tut-5Env-v0,18,261.1281089654915,179258,833,9475.703659296036,48.55028533935547,,8.47681999206543,0.37
179,MetaDrive-Tut-5Env-v0,18,259.06483811841406,180431,837,9541.226294994354,47.78729248046875,-49.37931823730469,13.49320125579834,0.37
180,MetaDrive-Tut-5Env-v0,18,259.636922323186,181120,839,9579.724400281906,50.64738464355469,,26.92660140991211,0.37
181,MetaDrive-Tut-5Env-v0,18,259.3963059902641,182010,842,9629.800390720367,48.078487396240234,,35.47544860839844,0.37
182,MetaDrive-Tut-5Env-v0,18,258.33709700420184,183462,844,9709.801130533218,48.986812591552734,,14.377476692199707,0.37
183,MetaDrive-Tut-5Env-v0,18,259.6871363162112,184049,846,9742.47730922699,48.42118835449219,-49.150699615478516,6.36179256439209,0.38
184,MetaDrive-Tut-5Env-v0,18,261.353690627122,185259,849,9809.258098363876,48.34618377685547,-48.82567596435547,12.233097076416016,0.39
185,MetaDrive-Tut-5Env-v0,18,263.4926396820541,186478,851,9876.885989904404,52.874549865722656,,11.018978118896484,0.41
186,MetaDrive-Tut-5Env-v0,18,263.5610703275491,187268,853,9920.845735311508,46.293174743652344,,12.331043243408203,0.41
187,MetaDrive-Tut-5Env-v0,18,263.16977475927655,188160,855,9970.567962884903,48.75566482543945,,7.067953586578369,0.42
188,MetaDrive-Tut-5Env-v0,18,262.22537069400533,189152,858,10026.012567520142,47.17658233642578,,10.288999557495117,0.41
189,MetaDrive-Tut-5Env-v0,18,265.9398998478715,190170,861,10082.915672302246,48.16954040527344,,11.96862506866455,0.43
190,MetaDrive-Tut-5Env-v0,18,269.1901172295177,191128,863,10136.676506519318,50.143768310546875,,14.473089218139648,0.44
191,MetaDrive-Tut-5Env-v0,18,268.4028449357587,192124,866,10192.878683328629,50.67296600341797,,11.512426376342773,0.44
192,MetaDrive-Tut-5Env-v0,18,266.0988394080164,193775,869,10283.283521175385,51.5804557800293,-52.392738342285156,7.331116199493408,0.43
193,MetaDrive-Tut-5Env-v0,18,265.43237861044616,194075,871,10300.17265176773,49.18528747558594,-51.09984588623047,13.719718933105469,0.43
194,MetaDrive-Tut-5Env-v0,18,265.31991199747915,195289,874,10367.601797580719,52.491050720214844,-53.733707427978516,10.900421142578125,0.45
195,MetaDrive-Tut-5Env-v0,18,259.12336692996945,196029,878,10409.126049995422,50.28284454345703,-50.55928039550781,7.004960536956787,0.44
196,MetaDrive-Tut-5Env-v0,18,255.21932639571736,197249,882,10477.150901556015,49.756614685058594,-50.420982360839844,11.460691452026367,0.44
197,MetaDrive-Tut-5Env-v0,18,253.5201359222457,198092,886,10524.655082464218,47.932830810546875,,8.09328842163086,0.42
198,MetaDrive-Tut-5Env-v0,18,257.50533010245846,199056,889,10578.270390987396,49.54454040527344,,18.79935073852539,0.44
199,MetaDrive-Tut-5Env-v0,18,255.92458246740088,200037,892,10632.927508592606,47.38371658325195,-48.77965545654297,12.50914192199707,0.44
200,MetaDrive-Tut-5Env-v0,18,258.2660006391172,201221,896,10699.27856874466,50.049869537353516,-49.96684265136719,10.389960289001465,0.44
201,MetaDrive-Tut-5Env-v0,18,254.0800245156007,202407,900,10766.062954187393,50.08734893798828,-50.0085563659668,8.19571304321289,0.43
202,MetaDrive-Tut-5Env-v0,18,255.6565491789137,203114,902,10805.873401641846,48.74842071533203,,11.92584228515625,0.43
203,MetaDrive-Tut-5Env-v0,18,261.58819027836716,204208,905,10867.137206315994,48.470680236816406,,24.68444061279297,0.45
204,MetaDrive-Tut-5Env-v0,18,258.50126944029677,205221,909,10923.104120731354,51.566062927246094,-52.58065414428711,8.734739303588867,0.44
