,log_dir,frame_per_second,episode_reward,total_steps,total_episodes,total_time,target_q,actor_loss,critic_loss,success_rate
22,MetaDrive-Tut-1Env-v0,30,-2.3740812723612392,23638,121,781.5471999645233,0.4258204400539398,,0.024708667770028114,0.0
23,MetaDrive-Tut-1Env-v0,29,-2.2137226377619568,24192,124,813.2003221511841,0.4774634838104248,,0.021616067737340927,0.0
24,MetaDrive-Tut-1Env-v0,28,-2.042360929041291,25428,126,882.8238794803619,0.5233167409896851,,0.04137660935521126,0.0
25,MetaDrive-Tut-1Env-v0,28,-1.9289363230213192,26429,127,939.3551845550537,0.6049522161483765,-0.6632013916969299,0.17590241134166718,0.0
26,MetaDrive-Tut-1Env-v0,27,-1.540922934001208,27539,130,1001.5326752662659,0.6738503575325012,-0.7187609672546387,0.022167492657899857,0.0
27,MetaDrive-Tut-1Env-v0,26,-1.433547996957428,28540,131,1057.8469579219818,0.6755098700523376,,0.027851220220327377,0.0
28,MetaDrive-Tut-1Env-v0,26,-1.2643134840585437,29027,134,1085.3793172836304,0.7250568866729736,-0.7527441382408142,0.014293212443590164,0.0
29,MetaDrive-Tut-1Env-v0,26,-0.8272228885004804,30267,138,1155.4095239639282,0.8484793305397034,-0.915292501449585,0.029462430626153946,0.0
30,MetaDrive-Tut-1Env-v0,25,-0.6655659089694268,31311,141,1214.5817818641663,0.8149691820144653,-0.919248104095459,0.6388101577758789,0.0
31,MetaDrive-Tut-1Env-v0,25,-0.4293986559789957,32409,143,1276.745099067688,0.8705362677574158,-0.8960960507392883,0.018560923635959625,0.0
32,MetaDrive-Tut-1Env-v0,25,-0.20495625724845848,33131,146,1317.7584385871887,0.9676723480224609,-0.9923855066299438,0.01850987784564495,0.0
33,MetaDrive-Tut-1Env-v0,24,0.1506561428629106,34511,149,1396.5722234249115,0.9636789560317993,-1.0237109661102295,0.04908827692270279,0.0
34,MetaDrive-Tut-1Env-v0,24,0.4722385994671556,35690,151,1464.0909090042114,1.0746469497680664,,0.09042763710021973,0.0
35,MetaDrive-Tut-1Env-v0,24,0.7486680701939011,36170,155,1492.0103793144226,0.9035701751708984,,0.013989141210913658,0.0
36,MetaDrive-Tut-1Env-v0,24,1.215282003667218,37058,164,1543.4760341644287,1.151298999786377,,0.019134074449539185,0.0
37,MetaDrive-Tut-1Env-v0,23,1.3023971401820753,38059,165,1600.7801117897034,1.2374727725982666,-1.2936184406280518,0.1395827680826187,0.0
38,MetaDrive-Tut-1Env-v0,23,1.4600366209826163,39087,167,1660.1350901126862,0.9550451040267944,-0.9948116540908813,0.14638370275497437,0.0
39,MetaDrive-Tut-1Env-v0,23,2.0896897616082346,40785,175,1757.869369983673,1.1698054075241089,-1.2164478302001953,0.27402180433273315,0.0
40,MetaDrive-Tut-1Env-v0,23,2.211991569372285,41786,176,1814.954553604126,1.2197473049163818,,0.01824389025568962,0.0
41,MetaDrive-Tut-1Env-v0,22,2.27368905362272,42206,177,1839.4351935386658,1.2040319442749023,,0.5744791030883789,0.0
42,MetaDrive-Tut-1Env-v0,22,2.4363504113902312,43129,179,1892.0932323932648,1.2655208110809326,-1.372876524925232,0.6080948114395142,0.0
43,MetaDrive-Tut-1Env-v0,22,2.778475771045948,44187,181,1952.425534248352,1.2082464694976807,-1.3062127828598022,0.14411160349845886,0.0
44,MetaDrive-Tut-1Env-v0,22,3.147234869269046,45261,184,2014.7300417423248,1.1815999746322632,-1.2648478746414185,0.027095694094896317,0.0
45,MetaDrive-Tut-1Env-v0,22,3.3346975356694757,46643,186,2093.5669679641724,1.3341668844223022,-1.4271876811981201,0.19762402772903442,0.0
46,MetaDrive-Tut-1Env-v0,22,3.593620725857304,47262,188,2128.686473608017,1.2626807689666748,,0.10759829729795456,0.0
47,MetaDrive-Tut-1Env-v0,22,3.972280272189273,48891,191,2220.563752412796,1.476007103919983,-1.5644097328186035,0.01790747046470642,0.0
48,MetaDrive-Tut-1Env-v0,21,4.066265201852403,49119,192,2233.5286910533905,1.6316375732421875,-1.7348523139953613,0.18422473967075348,0.0
49,MetaDrive-Tut-1Env-v0,21,4.3539477792958685,50321,194,2301.2840700149536,1.5248982906341553,-1.584810733795166,0.027829060330986977,0.0
50,MetaDrive-Tut-1Env-v0,21,4.4860750980533,51322,195,2357.9794523715973,1.5585763454437256,,0.12251947820186615,0.0
51,MetaDrive-Tut-1Env-v0,21,4.6136278657343475,52323,196,2414.5601060390472,1.4057936668395996,-1.5227344036102295,0.20562787353992462,0.0
52,MetaDrive-Tut-1Env-v0,21,4.7710252031259115,53324,197,2470.3758380413055,1.471091389656067,,0.036235228180885315,0.0
53,MetaDrive-Tut-1Env-v0,21,4.880709880315337,54325,198,2526.973464488983,1.792784333229065,-1.8477650880813599,0.16593745350837708,0.0
54,MetaDrive-Tut-1Env-v0,21,5.166872486793984,55062,200,2568.7403457164764,1.524810791015625,,0.025893501937389374,0.0
55,MetaDrive-Tut-1Env-v0,21,5.458402750852793,56326,202,2640.502452611923,1.584973931312561,,0.02647818624973297,0.0
56,MetaDrive-Tut-1Env-v0,21,5.992508341093121,57060,205,2682.2640039920807,1.7455443143844604,,0.034824833273887634,0.0
57,MetaDrive-Tut-1Env-v0,21,6.248579895483699,58061,206,2738.702460050583,1.5879652500152588,-1.7133591175079346,0.031165309250354767,0.0
58,MetaDrive-Tut-1Env-v0,21,6.410402892488104,59062,207,2794.957291841507,1.3511676788330078,,0.9343464374542236,0.0
59,MetaDrive-Tut-1Env-v0,21,6.623292690370249,60063,208,2851.3714241981506,1.6614100933074951,-1.7267756462097168,0.024419784545898438,0.0
60,MetaDrive-Tut-1Env-v0,21,6.807817432692402,61005,210,2904.5832319259644,1.8069357872009277,-1.854853630065918,0.0579511933028698,0.0
61,MetaDrive-Tut-1Env-v0,20,8.064655408620578,62112,213,2967.2652485370636,1.7324305772781372,,0.05279577895998955,0.0
62,MetaDrive-Tut-1Env-v0,20,8.791212780328495,63430,215,3041.634314775467,1.9875774383544922,,0.03962632268667221,0.0
63,MetaDrive-Tut-1Env-v0,20,9.072782301005809,64431,216,3098.3915569782257,1.744422197341919,-1.8853332996368408,1.0486847162246704,0.0
64,MetaDrive-Tut-1Env-v0,20,9.973967245783335,65225,218,3143.7110674381256,1.5011930465698242,-1.4970040321350098,0.19070802628993988,0.0
65,MetaDrive-Tut-1Env-v0,20,10.886640729100739,66210,220,3199.128597021103,1.9302215576171875,,0.18255123496055603,0.0
66,MetaDrive-Tut-1Env-v0,20,11.193517613708837,67785,225,3288.8396186828613,1.976902723312378,-2.0179286003112793,0.17321214079856873,0.0
67,MetaDrive-Tut-1Env-v0,20,11.313238121537758,68079,227,3305.469095468521,2.0661230087280273,-2.132777452468872,1.1987507343292236,0.0
68,MetaDrive-Tut-1Env-v0,20,11.76575634215176,69114,235,3364.5144231319427,1.8116488456726074,,0.023283377289772034,0.0
69,MetaDrive-Tut-1Env-v0,20,12.298050503583267,70104,244,3421.1448254585266,1.8643364906311035,,0.0804552510380745,0.0
70,MetaDrive-Tut-1Env-v0,20,12.841749900994323,71102,250,3478.026081085205,1.8464595079421997,,0.030181236565113068,0.0
71,MetaDrive-Tut-1Env-v0,20,13.286977598583855,72406,255,3551.7522127628326,2.131866693496704,,0.03444085642695427,0.0
72,MetaDrive-Tut-1Env-v0,20,13.611068925955284,73512,258,3614.0817346572876,2.062887668609619,,0.1837003529071808,0.0
73,MetaDrive-Tut-1Env-v0,20,13.97822570036977,74513,259,3671.000691652298,2.0002200603485107,-2.100064277648926,0.03408467769622803,0.0
74,MetaDrive-Tut-1Env-v0,20,14.67791546980943,75027,264,3700.5108513832092,2.361546039581299,-2.4289956092834473,0.08972219377756119,0.0
75,MetaDrive-Tut-1Env-v0,20,15.877334181556154,76416,269,3779.66623711586,2.266659736633301,,1.4223756790161133,0.0
76,MetaDrive-Tut-1Env-v0,20,16.867234871607984,77037,274,3815.132220029831,2.362023115158081,-2.4459733963012695,0.0681435763835907,0.0
77,MetaDrive-Tut-1Env-v0,20,18.254488730123786,78239,277,3883.7571592330933,2.1776344776153564,-2.263676166534424,0.2051188051700592,0.0
78,MetaDrive-Tut-1Env-v0,20,19.167509986375318,79541,281,3957.604947566986,1.9641368389129639,-2.0048828125,0.05828152596950531,0.0
79,MetaDrive-Tut-1Env-v0,20,21.14197051334962,80716,290,4024.4709103107452,2.757448196411133,,0.06700000166893005,0.0
80,MetaDrive-Tut-1Env-v0,20,22.747069181228067,81629,292,4076.203745365143,2.8512754440307617,-2.8602371215820312,0.09412798285484314,0.0
81,MetaDrive-Tut-1Env-v0,19,24.969480967225937,82622,295,4132.49644947052,3.396895408630371,,0.9862089157104492,0.0
82,MetaDrive-Tut-1Env-v0,19,26.613959168163902,83366,297,4174.745671510696,3.545781135559082,,0.12548792362213135,0.0
83,MetaDrive-Tut-1Env-v0,19,30.46673138379794,84320,299,4228.799869298935,3.1554946899414062,,0.12404027581214905,0.0
84,MetaDrive-Tut-1Env-v0,19,34.00486070503498,85477,302,4294.400521278381,3.015428066253662,-3.0392746925354004,0.07973311841487885,0.0
85,MetaDrive-Tut-1Env-v0,19,36.10215436731896,86072,303,4328.417336702347,3.6372761726379395,,0.10778068006038666,0.0
86,MetaDrive-Tut-1Env-v0,19,41.325943514792904,87459,307,4407.55156993866,3.8684182167053223,-3.908813238143921,0.20547038316726685,0.0
87,MetaDrive-Tut-1Env-v0,19,44.382512230526075,88229,309,4451.447558164597,3.564594268798828,-3.75538969039917,0.10178451240062714,0.0
88,MetaDrive-Tut-1Env-v0,19,48.314828382023435,89266,312,4510.010505914688,3.882530689239502,,0.9968019723892212,0.0
89,MetaDrive-Tut-1Env-v0,19,52.27971618345282,90390,314,4574.13418006897,3.818570375442505,,2.17610502243042,0.0
90,MetaDrive-Tut-1Env-v0,19,56.687110930404884,91248,316,4622.876355409622,4.324165344238281,,0.24143245816230774,0.0
91,MetaDrive-Tut-1Env-v0,19,59.54677211057547,92013,319,4665.859409332275,4.336002826690674,-4.611687660217285,4.702829360961914,0.0
92,MetaDrive-Tut-1Env-v0,19,65.90881013048288,93121,322,4728.882926464081,4.700850009918213,-4.775339126586914,0.2541765868663788,0.0
93,MetaDrive-Tut-1Env-v0,19,73.49373675360576,94309,326,4796.180971622467,4.512487888336182,-4.665836334228516,0.10719610750675201,0.0
94,MetaDrive-Tut-1Env-v0,19,78.95952467564868,95197,328,4846.56982755661,5.237478256225586,-5.346103668212891,0.23048213124275208,0.0
95,MetaDrive-Tut-1Env-v0,19,86.18922020282604,96304,331,4909.253022909164,5.402231693267822,,0.3515443205833435,0.0
96,MetaDrive-Tut-1Env-v0,19,93.17220154773895,97331,333,4967.060781478882,5.619687080383301,-5.8213982582092285,1.7876734733581543,0.01
97,MetaDrive-Tut-1Env-v0,19,98.09454999013741,98115,335,5011.8080496788025,5.824098587036133,-5.8720808029174805,0.26143351197242737,0.01
98,MetaDrive-Tut-1Env-v0,19,104.47302014859959,99078,337,5066.9203288555145,6.065242767333984,,0.22775882482528687,0.01
99,MetaDrive-Tut-1Env-v0,19,113.73023787338367,100474,340,5146.554079055786,7.402951240539551,,0.252812922000885,0.02
100,MetaDrive-Tut-1Env-v0,19,118.8035028853549,101195,342,5187.525436162949,7.46401309967041,-7.497342109680176,0.23974215984344482,0.02
101,MetaDrive-Tut-1Env-v0,19,127.22409358550607,102351,345,5253.736210346222,8.07695198059082,-8.356122970581055,0.2109038531780243,0.02
102,MetaDrive-Tut-1Env-v0,19,132.28695897433232,103170,349,5300.297155380249,7.686175346374512,,0.37404507398605347,0.02
103,MetaDrive-Tut-1Env-v0,19,137.85767614893186,104094,355,5352.680081605911,7.363368034362793,,0.4991593360900879,0.02
104,MetaDrive-Tut-1Env-v0,19,144.2792251081305,105057,360,5407.625197649002,9.833910942077637,-9.877445220947266,1.8656396865844727,0.02
105,MetaDrive-Tut-1Env-v0,19,150.33942106780682,106067,366,5465.317734241486,9.316740036010742,-9.385299682617188,0.4863404631614685,0.02
106,MetaDrive-Tut-1Env-v0,19,153.00862388206323,107357,369,5538.169363737106,8.34670639038086,-8.574176788330078,4.86309814453125,0.02
107,MetaDrive-Tut-1Env-v0,19,156.7450100285049,108034,374,5576.513003349304,9.505964279174805,,0.37079575657844543,0.02
108,MetaDrive-Tut-1Env-v0,19,161.71483034981185,109123,383,5638.303623199463,9.69569206237793,-9.821871757507324,0.4127073287963867,0.02
109,MetaDrive-Tut-1Env-v0,19,163.67535585917994,110198,385,5699.187528848648,9.566308975219727,,15.09292221069336,0.02
110,MetaDrive-Tut-1Env-v0,19,165.95089693180674,111034,392,5746.577782392502,10.796554565429688,,0.3677716851234436,0.02
111,MetaDrive-Tut-1Env-v0,19,165.4280775291041,112073,399,5806.088205337524,10.989667892456055,-11.113689422607422,0.8527067303657532,0.02
112,MetaDrive-Tut-1Env-v0,19,163.0839221419244,113011,406,5859.330312490463,11.387969970703125,-11.628106117248535,8.020112991333008,0.02
113,MetaDrive-Tut-1Env-v0,19,152.51661793633687,114007,415,5916.495665073395,12.1339111328125,-12.471441268920898,0.6379299759864807,0.02
114,MetaDrive-Tut-1Env-v0,19,143.61698291375438,115113,424,5978.923476696014,11.91441535949707,-12.117471694946289,0.7341758012771606,0.02
115,MetaDrive-Tut-1Env-v0,19,123.81641830305247,116131,434,6036.717425107956,11.70923137664795,-11.900812149047852,0.6502963304519653,0.01
116,MetaDrive-Tut-1Env-v0,19,122.94016177008129,117132,435,6092.830443143845,12.601663589477539,,4.857745170593262,0.01
117,MetaDrive-Tut-1Env-v0,19,108.1123333924218,118036,442,6144.876272439957,13.485763549804688,,10.29458999633789,0.0
118,MetaDrive-Tut-1Env-v0,19,97.49424301350722,119715,451,6240.479643106461,12.558895111083984,-12.567632675170898,7.16274356842041,0.0
119,MetaDrive-Tut-1Env-v0,19,98.63260161410902,120089,453,6261.848969221115,12.546866416931152,-12.655487060546875,9.015892028808594,0.0
120,MetaDrive-Tut-1Env-v0,19,101.0735187714517,121090,454,6318.163284540176,12.35474967956543,,0.7551854848861694,0.0
121,MetaDrive-Tut-1Env-v0,19,102.98154966684086,122669,458,6407.253338575363,12.595804214477539,-12.73969841003418,0.6190800666809082,0.0
122,MetaDrive-Tut-1Env-v0,19,103.71826594993794,123069,460,6430.063584566116,13.78672981262207,-14.064743995666504,0.8530458807945251,0.0
123,MetaDrive-Tut-1Env-v0,19,106.07144823124753,124070,461,6486.640503406525,13.136956214904785,,8.2932767868042,0.0
124,MetaDrive-Tut-1Env-v0,19,109.4946609098899,125158,463,6547.994254589081,13.940495491027832,,15.309728622436523,0.0
125,MetaDrive-Tut-1Env-v0,19,111.02433168803981,126330,465,6614.326322793961,14.831104278564453,,0.8561804294586182,0.0
126,MetaDrive-Tut-1Env-v0,19,114.66852601147072,127637,467,6688.336357831955,14.786803245544434,-14.822242736816406,5.949319839477539,0.0
127,MetaDrive-Tut-1Env-v0,19,118.88434152400092,128278,468,6724.83554983139,14.780624389648438,,1.1462773084640503,0.01
128,MetaDrive-Tut-1Env-v0,19,120.22694596449622,129279,469,6780.89887046814,16.48035430908203,-16.877456665039062,9.818516731262207,0.01
129,MetaDrive-Tut-1Env-v0,19,125.10888019901367,130112,471,6828.612015247345,17.493207931518555,,1.1708693504333496,0.01
130,MetaDrive-Tut-1Env-v0,19,132.1694001773041,131168,473,6888.658601522446,17.536529541015625,,9.102583885192871,0.02
131,MetaDrive-Tut-1Env-v0,19,141.13109389155704,132435,475,6960.485728740692,17.255441665649414,-17.331809997558594,0.7631882429122925,0.04
132,MetaDrive-Tut-1Env-v0,19,144.97806198011412,133051,476,6995.461716890335,16.077123641967773,-16.564762115478516,3.8947196006774902,0.05
133,MetaDrive-Tut-1Env-v0,19,152.5438072055389,134309,478,7066.733511209488,17.922285079956055,-18.27655029296875,6.0263800621032715,0.07
134,MetaDrive-Tut-1Env-v0,18,161.44989776126175,135546,480,7137.334570169449,18.108966827392578,,1.386022925376892,0.09
135,MetaDrive-Tut-1Env-v0,18,166.1630403387387,136165,481,7172.664679765701,18.760921478271484,-19.397891998291016,1.312748908996582,0.1
136,MetaDrive-Tut-1Env-v0,18,174.79404903486284,137453,483,7245.601838350296,18.666976928710938,-18.92704963684082,1.2491250038146973,0.12
137,MetaDrive-Tut-1Env-v0,18,179.47080660327097,138063,484,7280.355391740799,18.499479293823242,-19.02944564819336,9.77206039428711,0.13
138,MetaDrive-Tut-1Env-v0,18,187.31790538575893,139254,487,7348.020912408829,19.508142471313477,,1.1878166198730469,0.14
139,MetaDrive-Tut-1Env-v0,18,196.33222039748355,140490,489,7418.114398479462,21.81456756591797,,5.598840713500977,0.16
140,MetaDrive-Tut-1Env-v0,18,200.7427196814868,141101,490,7452.711268424988,21.123004913330078,-21.321956634521484,1.8920903205871582,0.17
141,MetaDrive-Tut-1Env-v0,18,207.94039347703762,142350,492,7523.594871044159,20.339536666870117,,3.0288286209106445,0.19
142,MetaDrive-Tut-1Env-v0,18,214.4148232413324,143536,495,7591.269711256027,20.769813537597656,,3.7519474029541016,0.2
143,MetaDrive-Tut-1Env-v0,18,218.56053296644183,144134,496,7625.100150346756,22.729766845703125,,15.739534378051758,0.21
144,MetaDrive-Tut-1Env-v0,18,227.56589573108045,145345,498,7694.078937530518,22.150257110595703,-22.170989990234375,1.5824918746948242,0.23
145,MetaDrive-Tut-1Env-v0,18,235.16897021830934,146541,500,7761.767788171768,24.869327545166016,-25.00192642211914,2.4203402996063232,0.25
146,MetaDrive-Tut-1Env-v0,18,238.9945445426552,147136,501,7795.802335500717,25.990686416625977,,1.583085060119629,0.26
147,MetaDrive-Tut-1Env-v0,18,247.45197614469387,148386,503,7866.588427066803,23.466793060302734,,1.6834931373596191,0.28
148,MetaDrive-Tut-1Env-v0,18,253.2873298609519,149292,505,7918.230713129044,24.880725860595703,,1.3262555599212646,0.29
149,MetaDrive-Tut-1Env-v0,18,259.91689910853745,150130,508,7966.414207935333,24.601598739624023,,24.281536102294922,0.29
150,MetaDrive-Tut-1Env-v0,18,268.800933951164,151361,510,8036.86706161499,23.90972137451172,-24.329463958740234,3.693490505218506,0.31
151,MetaDrive-Tut-1Env-v0,18,273.9586795661121,152257,513,8087.991630792618,26.482595443725586,-26.90868377685547,4.3385186195373535,0.31
152,MetaDrive-Tut-1Env-v0,18,279.835800383984,153190,516,8141.205059289932,25.826417922973633,,5.5952043533325195,0.31
153,MetaDrive-Tut-1Env-v0,18,285.8198030179735,154147,519,8195.83538556099,29.219871520996094,-29.379058837890625,1.7547128200531006,0.31
154,MetaDrive-Tut-1Env-v0,18,290.65640178405647,155155,521,8253.096841573715,26.854402542114258,-27.228696823120117,4.055477142333984,0.31
155,MetaDrive-Tut-1Env-v0,18,295.2050254010656,156249,523,8315.330332279205,29.338581085205078,-30.047119140625,13.518085479736328,0.32
156,MetaDrive-Tut-1Env-v0,18,301.3194488515066,157230,525,8370.92959189415,29.016708374023438,,4.866420745849609,0.33
157,MetaDrive-Tut-1Env-v0,18,311.25516615993956,158616,527,8449.7101187706,30.589508056640625,,11.445762634277344,0.35
158,MetaDrive-Tut-1Env-v0,18,315.84106347048805,159510,528,8500.186022281647,30.409305572509766,,2.0235490798950195,0.36
159,MetaDrive-Tut-1Env-v0,18,317.83117067076245,160511,529,8556.18362736702,28.334497451782227,-28.63292694091797,2.470791816711426,0.36
160,MetaDrive-Tut-1Env-v0,18,322.6330722377436,161338,530,8602.67292380333,31.135944366455078,,15.756513595581055,0.37
161,MetaDrive-Tut-1Env-v0,18,326.5404398513404,162121,531,8646.739718437195,32.21006393432617,-32.66926193237305,20.83823013305664,0.38
162,MetaDrive-Tut-1Env-v0,18,335.4250289882028,163433,533,8721.184019327164,30.393463134765625,-30.975379943847656,3.6036267280578613,0.4
163,MetaDrive-Tut-1Env-v0,18,340.1777480798456,164425,535,8777.411629199982,31.31850814819336,-31.573997497558594,8.429254531860352,0.41
164,MetaDrive-Tut-1Env-v0,18,343.9981384101302,165026,536,8811.426746845245,30.66712760925293,,11.410070419311523,0.42
165,MetaDrive-Tut-1Env-v0,18,353.0278329369814,166174,538,8876.47205901146,32.59450912475586,,8.750751495361328,0.44
166,MetaDrive-Tut-1Env-v0,18,361.11854288841334,167098,540,8929.112183570862,30.568679809570312,,13.869922637939453,0.45
167,MetaDrive-Tut-1Env-v0,18,367.01765709515377,168095,542,8985.378219604492,31.365795135498047,-31.9765625,2.9750585556030273,0.46
168,MetaDrive-Tut-1Env-v0,18,375.66424949716884,169188,545,9047.380209445953,32.87672424316406,,14.773087501525879,0.46
169,MetaDrive-Tut-1Env-v0,18,383.97370139163775,170138,547,9101.24597287178,29.72730255126953,,1.838144063949585,0.47
170,MetaDrive-Tut-1Env-v0,18,393.8477568921351,171271,549,9165.988968133926,29.708383560180664,-30.496376037597656,2.8049092292785645,0.49
171,MetaDrive-Tut-1Env-v0,18,399.13867284761415,172237,551,9221.289929628372,32.58536148071289,-33.301475524902344,3.9153780937194824,0.5
172,MetaDrive-Tut-1Env-v0,18,406.44548827007014,173415,553,9288.477276802063,32.51375198364258,-33.03251647949219,4.3321733474731445,0.52
173,MetaDrive-Tut-1Env-v0,18,410.9031268675049,174421,555,9346.016538619995,31.232017517089844,-31.559505462646484,6.097481727600098,0.53
174,MetaDrive-Tut-1Env-v0,18,417.9960638974927,175589,557,9412.203391075134,29.844266891479492,-30.356719970703125,9.662042617797852,0.55
175,MetaDrive-Tut-1Env-v0,18,420.38900217963345,176162,558,9445.399140119553,32.31950378417969,,3.666231632232666,0.56
176,MetaDrive-Tut-1Env-v0,18,425.65697497305604,177418,561,9516.988132953644,33.772552490234375,,31.753217697143555,0.57
177,MetaDrive-Tut-1Env-v0,18,429.10797582123996,178018,562,9550.934361934662,34.39914321899414,,47.6545295715332,0.58
178,MetaDrive-Tut-1Env-v0,18,433.19696084937726,179237,564,9619.949793338776,35.35694122314453,-36.162757873535156,22.363950729370117,0.6
179,MetaDrive-Tut-1Env-v0,18,438.12568564034024,180425,566,9687.754488945007,35.627899169921875,-36.57325744628906,5.479495048522949,0.62
180,MetaDrive-Tut-1Env-v0,18,440.68128932351095,181570,568,9752.829191684723,34.55354690551758,,13.266331672668457,0.63
181,MetaDrive-Tut-1Env-v0,18,443.15113129248834,182155,569,9786.26803278923,35.30769348144531,-35.883628845214844,7.007171630859375,0.64
182,MetaDrive-Tut-1Env-v0,18,444.9129941311648,183124,571,9841.821657419205,36.35357666015625,,9.394159317016602,0.65
183,MetaDrive-Tut-1Env-v0,18,446.7396391953145,184302,573,9908.888388872147,34.885704040527344,,9.76422119140625,0.66
184,MetaDrive-Tut-1Env-v0,18,446.9192784156206,185528,575,9978.986420869827,33.873111724853516,,24.451812744140625,0.66
185,MetaDrive-Tut-1Env-v0,18,446.99734691924124,186144,576,10014.279604434967,34.269805908203125,,7.818331241607666,0.66
186,MetaDrive-Tut-1Env-v0,18,447.1242149665122,187302,578,10079.95669913292,35.932518005371094,,7.476840972900391,0.66
187,MetaDrive-Tut-1Env-v0,18,447.2674206667894,188477,580,10146.862136125565,37.001686096191406,-38.00639343261719,2.9507617950439453,0.66
188,MetaDrive-Tut-1Env-v0,18,447.3349079174706,189052,581,10179.52057504654,33.662841796875,,3.075977325439453,0.66
189,MetaDrive-Tut-1Env-v0,18,447.4360376408076,190271,583,10248.843720912933,41.08921813964844,-42.01100158691406,34.222900390625,0.66
190,MetaDrive-Tut-1Env-v0,18,450.0086142860986,191460,585,10316.550205469131,41.71563720703125,,3.57171893119812,0.67
191,MetaDrive-Tut-1Env-v0,18,452.55215591283064,192045,586,10349.69303226471,37.92263412475586,-38.91321563720703,33.030235290527344,0.68
192,MetaDrive-Tut-1Env-v0,18,452.634181946143,193242,588,10417.667591571808,40.090362548828125,,8.196232795715332,0.68
193,MetaDrive-Tut-1Env-v0,18,452.75338593581824,194408,590,10483.149640321732,37.28764343261719,,3.690438747406006,0.68
194,MetaDrive-Tut-1Env-v0,18,452.16050321653245,195544,592,10547.57171034813,40.93140411376953,,16.73794174194336,0.67
195,MetaDrive-Tut-1Env-v0,18,454.655727922839,196131,593,10580.938203334808,39.66034698486328,-40.49945831298828,7.534256935119629,0.68
196,MetaDrive-Tut-1Env-v0,18,457.2037428374645,197308,595,10647.753175258636,47.269264221191406,,4.884038925170898,0.69
197,MetaDrive-Tut-1Env-v0,18,457.3166349639621,198463,597,10713.677576303482,41.10776138305664,-42.98974609375,36.806884765625,0.69
198,MetaDrive-Tut-1Env-v0,18,454.91677853895305,199271,599,10759.897776603699,41.851470947265625,-43.06519317626953,4.837768077850342,0.68
199,MetaDrive-Tut-1Env-v0,18,454.9221978752279,200445,601,10826.31882762909,43.512672424316406,-44.686336517333984,7.133172988891602,0.68
200,MetaDrive-Tut-1Env-v0,18,454.9810057280284,201033,602,10859.747814178467,43.40674591064453,-44.83142852783203,32.383392333984375,0.68
