,log_dir,frame_per_second,episode_reward,policy_loss,entropy,value_loss,total_loss,grad_norm,adv_mean,ratio,total_steps,total_episodes,iteration,total_time,success_rate
0,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,187,8.770123489858259,-0.008145958903388909,2.787921223884974,0.040764842085683574,0.0326188831581161,1.0279147225503737,0.19379696249961853,1.0004331603264198,20000,16,0,106.56327176094055,0.0
1,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,184,10.895736806813046,-0.009005309043762585,2.772920241722694,0.06093919351458167,0.051933884628427525,1.1195885079984482,0.2314770668745041,1.0005883721969067,40000,42,1,216.8174068927765,0.0
2,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,180,13.102052057171674,-0.009356990897168333,2.689300128435477,0.10798068986728024,0.09862369899667847,1.4274424142180344,0.30525436997413635,0.999625432644135,60000,68,2,332.3255443572998,0.0
3,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,179,15.310718623844586,-0.010188053764450627,2.620731755403372,0.19047991676876944,0.18029186360669347,1.6654348554137426,0.3791440725326538,0.9980814174963878,80000,96,3,444.57462430000305,0.0
4,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,179,19.70920419017024,-0.009739434880276138,2.540650329528711,0.3394115355534431,0.32967210180836565,1.9448423897226652,0.5497242212295532,0.9998940103329145,100000,133,4,556.9306588172913,0.0
5,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,177,20.043218144712466,-0.0060229087863356255,2.4442754244193052,0.7823710042696733,0.7763481000868174,2.5000295417431073,0.6557028889656067,0.9999636028057489,120000,196,5,675.9430251121521,0.0
6,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,176,20.778423578243192,-0.00747355195419051,2.3809528262187274,1.1207618782153497,1.1132883241161322,3.0034806807071734,0.6493310332298279,1.0006190565916209,140000,272,6,795.2771203517914,0.0
7,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,173,23.98273530476831,-0.009655896089493464,2.2196839953080203,1.8596386298155174,1.8499827315409978,4.650246415994106,1.139037847518921,1.0018859647023373,160000,365,7,920.4500458240509,0.0
8,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,172,32.362153434989324,-0.006963627461272363,2.055825995787596,3.335795549857311,3.3288319181173276,7.063209400880031,1.677661657333374,0.999538381359516,180000,471,8,1043.120186805725,0.0
9,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,172,45.584273229106536,-0.00778790638089562,1.9543650540021749,4.55101715876506,4.543229240943224,11.517292156051367,2.3036820888519287,0.9988840019855744,200000,568,9,1161.4368824958801,0.0
10,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,171,65.55436072838039,-0.0045605330274273185,1.847066162335567,7.7416843065848715,7.737123751945985,18.5409822787994,3.404602289199829,1.0007684288116603,220000,670,10,1283.6515157222748,0.01
11,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,171,95.31786815849833,-0.006159967717189246,1.8264939607718051,8.763282220180217,8.757122256816961,25.663712511918483,3.9221718311309814,1.0000568358561932,240000,747,11,1403.0544538497925,0.02
12,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,171,99.99148659605618,-0.006213095346585107,1.786552151502707,11.376215057495314,11.37000192128695,35.47531939103053,3.5567433834075928,0.9996653147232838,260000,825,12,1519.6719477176666,0.02
13,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,170,130.2880469527594,-0.002129588896432557,1.732123498733227,16.29247169616895,16.290342097404675,45.96757597923279,4.266313552856445,0.9996767414686007,280000,904,13,1640.4737215042114,0.04
14,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,170,136.3510952399001,-0.004465105520704618,1.6879511960041829,20.92488934321281,20.920424163035857,64.59785208335289,3.987548351287842,0.9994174860990964,300000,987,14,1757.9751546382904,0.05
15,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,170,151.1253420492069,-0.0047634795821534515,1.572300765147576,27.474531959876035,27.469768504607373,93.18085957551614,4.64663028717041,0.9999798901570149,320000,1074,15,1880.7257452011108,0.05
16,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,169,143.96748996777154,-0.0033932929512304373,1.49414808398638,32.5033043115567,32.49991097205724,121.27428444837912,3.817868709564209,1.0001664377175845,340000,1169,16,2005.5161399841309,0.02
17,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,168,168.58332478757998,-0.0027155545877459914,1.463543901535181,35.85625486862965,35.85353940327962,145.40657289211566,3.6147167682647705,1.0002931757615163,360000,1257,17,2130.5307421684265,0.09
18,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,168,181.77879011584923,-0.0010797642302723268,1.437730515920199,36.47040372750698,36.469324050805504,173.62136004032232,3.654064416885376,0.9995115537673999,380000,1339,18,2256.401487350464,0.1
19,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,167,167.19873559277676,-0.0021069050629217274,1.4193110172565166,42.23458718030881,42.2324801273835,200.05771294618265,2.0289793014526367,0.9989998131226271,400000,1430,19,2381.30011177063,0.1
20,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,167,166.1499946544252,-0.00023373989149546011,1.3830262616658822,40.5779876268827,40.57775383729201,198.90494388678135,1.9001526832580566,0.999919774593451,420000,1521,20,2505.460350036621,0.06
21,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,167,166.29224941065692,0.0003250748456384127,1.3699611064715262,43.90890273314256,43.90922779670129,263.7522247510079,1.4826364517211914,0.9994841889693187,440000,1613,21,2627.5459904670715,0.1
22,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,167,166.79072136786243,-0.0007045184309857013,1.313008389258996,43.31676168441773,43.316057170965735,284.38880694462705,1.5848350524902344,0.9994740428068699,460000,1714,22,2753.200560092926,0.1
23,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,166,144.10790494361652,-0.0007155353788477489,1.2508787815387432,51.95445391337077,51.95373847178924,346.66927698575535,0.5232741236686707,1.000152938411786,480000,1819,23,2876.991638660431,0.04
24,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,166,145.5424142423682,-5.379239909159831e-05,1.209442169085527,46.26451049706875,46.26445680520473,350.85667160229804,0.4443054497241974,0.9995142524823164,500000,1929,24,2999.4579010009766,0.07
25,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,166,139.57471679438282,0.0002919888882061992,1.082478504608839,47.396745745340986,47.397037946260895,432.51898271609576,0.13136781752109528,1.0001881916553546,520000,2058,25,3121.80921459198,0.01
26,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,166,130.57362070182668,-0.0008012615126342728,1.0240713806488575,51.63023526851948,51.62943390821799,450.3767216315636,-0.07525229454040527,1.0005650699138642,540000,2191,26,3245.09028673172,0.0
