,log_dir,frame_per_second,episode_reward,policy_loss,entropy,discriminator_loss,gail_reward,total_loss,grad_norm,adv_mean,ratio,total_steps,total_episodes,iteration,total_time,success_rate
0,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail,638,6.19757863714362,-0.008409244472232576,2.5772305800364568,0.08578285224114855,0.007070155005054309,-0.008409244472232576,0.32894310431602675,,0.9995523951756649,20000,18,0,31.332504749298096,0.0
1,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail,590,9.633906430320119,-0.006756178952323702,2.327533322267043,0.03036230222071306,0.005678591733792415,-0.006756178952323702,0.27701216286573654,,1.002251461912424,40000,46,1,67.69198274612427,0.0
2,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail,573,14.361097550203906,-0.004151465086332068,2.093010182564075,0.02848645302792414,0.0035123316966630042,-0.004151465086332068,0.47199132071855743,,1.0042514801789553,60000,75,2,104.65510678291321,0.0
3,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail,562,18.75876656471846,-0.02707971437022281,1.833063717224659,0.03778090941994332,0.02353464616462588,-0.02707971437022281,0.3392004172389324,,0.9993920321647938,80000,125,3,142.2639946937561,0.0
4,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail,542,18.98619884231191,-0.011276892967259464,1.5345608537013715,0.05514201708018589,0.00975048482621041,-0.011276892967259464,0.36290396386996293,,0.9976658189908052,100000,244,4,184.3262825012207,0.0
5,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail,520,18.055268241723088,-0.023508892248933894,1.3088318398365608,0.07740656988551983,0.02107579241363475,-0.023508892248933894,0.09363664188064062,,0.9994487448380543,120000,459,5,230.33266496658325,0.0
6,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail,502,21.877778116285636,-0.050375521388382485,1.0545194471493746,0.13200176513920991,0.04762106406478546,-0.050375521388382485,0.8618665042595985,,0.9983645306183742,140000,737,6,278.6509425640106,0.0
7,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail,488,26.562194533633292,-0.030451763390252986,0.8446722173537964,0.1631198975424736,0.029746590122485008,-0.030451763390252986,0.38428961275479734,,0.9992787583516194,160000,1032,7,327.554892539978,0.0
8,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail,479,30.776215918434094,-0.06835239841483343,0.7070731873695667,0.20313850732472463,0.06798777921268573,-0.06835239841483343,0.983022706095989,,0.9988527820660518,180000,1328,8,375.59162974357605,0.0
9,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail,471,30.928153212588555,-0.047602144380410515,0.6501652842148756,0.2036530644656756,0.04726499074544662,-0.047602144380410515,0.7515968277668341,,1.0024247904618582,200000,1619,9,423.9135057926178,0.0
