,log_dir,frame_per_second,episode_reward,total_steps,total_episodes,total_time,target_q,actor_loss,critic_loss,success_rate
35,MetaDrive-Tut-100Env-v0,24,86.91114665975635,36305,391,1509.2045233249664,20.623746871948242,-21.390670776367188,8.25828742980957,0.01
36,MetaDrive-Tut-100Env-v0,23,93.64148260507714,37404,394,1571.7338545322418,19.959091186523438,,8.817365646362305,0.03
37,MetaDrive-Tut-100Env-v0,23,95.36947341662568,38110,397,1612.3440461158752,20.802749633789062,,13.271136283874512,0.04
38,MetaDrive-Tut-100Env-v0,23,102.07751162348475,39240,400,1676.3560585975647,22.14521026611328,,13.844204902648926,0.06
39,MetaDrive-Tut-100Env-v0,23,103.5378249143929,40131,406,1727.699266910553,23.768810272216797,-24.07657241821289,10.719497680664062,0.06
40,MetaDrive-Tut-100Env-v0,23,109.28391643255328,41219,410,1790.310797214508,22.09450340270996,-22.160049438476562,3.5854897499084473,0.07
41,MetaDrive-Tut-100Env-v0,22,115.985688898364,42268,413,1850.2399671077728,25.58293342590332,,4.239394187927246,0.1
42,MetaDrive-Tut-100Env-v0,22,121.05797340682868,43286,417,1907.7252190113068,25.48886489868164,,9.192178726196289,0.12
43,MetaDrive-Tut-100Env-v0,22,125.9879202628761,44183,419,1959.630943775177,25.670520782470703,-26.46329116821289,25.858657836914062,0.13
44,MetaDrive-Tut-100Env-v0,22,133.17224278596348,45152,422,2014.294219493866,27.22549819946289,,17.818410873413086,0.16
45,MetaDrive-Tut-100Env-v0,22,137.885568933163,46085,425,2067.932945728302,26.761579513549805,-27.189800262451172,11.406614303588867,0.17
46,MetaDrive-Tut-100Env-v0,22,143.3950232551599,47071,428,2123.157510995865,27.829471588134766,-27.871286392211914,23.083698272705078,0.19
47,MetaDrive-Tut-100Env-v0,22,148.8955655045907,48141,434,2182.526424407959,27.988189697265625,-28.952255249023438,5.323431968688965,0.19
48,MetaDrive-Tut-100Env-v0,21,154.20998067946005,49109,438,2237.0278284549713,28.751262664794922,-29.270366668701172,27.78257942199707,0.2
49,MetaDrive-Tut-100Env-v0,21,159.2534427879312,50090,443,2292.270501613617,29.745845794677734,,12.782008171081543,0.21
50,MetaDrive-Tut-100Env-v0,21,166.05766900777996,51136,445,2350.7707114219666,30.444387435913086,,25.76781463623047,0.23
51,MetaDrive-Tut-100Env-v0,21,169.1393656395213,52038,449,2401.768133878708,31.918052673339844,,13.241475105285645,0.23
52,MetaDrive-Tut-100Env-v0,21,175.10014582558327,53304,454,2473.09810590744,31.64959716796875,,18.515953063964844,0.24
53,MetaDrive-Tut-100Env-v0,21,177.94321044876332,54082,457,2516.5319073200226,33.73440170288086,,5.073421478271484,0.25
54,MetaDrive-Tut-100Env-v0,21,183.229581963871,55202,461,2579.2413749694824,34.951026916503906,,14.108556747436523,0.27
55,MetaDrive-Tut-100Env-v0,21,187.13327004868086,56467,467,2650.448830127716,34.344337463378906,-34.97151565551758,5.763609886169434,0.29
56,MetaDrive-Tut-100Env-v0,21,191.1363450840595,57339,470,2699.617438554764,37.54713821411133,-37.47661590576172,10.046263694763184,0.3
57,MetaDrive-Tut-100Env-v0,21,195.80597564043754,58032,472,2738.3461575508118,36.19416427612305,,17.052162170410156,0.31
58,MetaDrive-Tut-100Env-v0,21,203.3857895211417,59446,477,2817.22266292572,37.26947784423828,,31.812437057495117,0.33
59,MetaDrive-Tut-100Env-v0,21,207.75533616396916,60131,479,2855.562021255493,36.790199279785156,-36.916229248046875,8.079509735107422,0.35
60,MetaDrive-Tut-100Env-v0,20,216.33170302032835,61414,483,2928.097533226013,37.62192916870117,,15.267293930053711,0.37
61,MetaDrive-Tut-100Env-v0,20,221.94253964673808,62302,485,2978.5045957565308,37.15949249267578,,37.490264892578125,0.38
62,MetaDrive-Tut-100Env-v0,20,223.7133181718993,63392,491,3039.8033673763275,37.712059020996094,,24.034969329833984,0.38
63,MetaDrive-Tut-100Env-v0,20,225.71299866512172,64330,493,3092.2735159397125,40.279319763183594,,16.347747802734375,0.39
64,MetaDrive-Tut-100Env-v0,20,227.03999451594183,65069,496,3133.6071348190308,39.79628372192383,-40.32157897949219,8.744359016418457,0.39
65,MetaDrive-Tut-100Env-v0,20,224.33618074827237,66313,500,3203.220502614975,40.54779052734375,-41.58820724487305,7.096449375152588,0.38
66,MetaDrive-Tut-100Env-v0,20,227.56578877145733,67162,503,3249.667356967926,41.16796112060547,,48.40829086303711,0.4
67,MetaDrive-Tut-100Env-v0,20,232.37380220679114,68107,506,3302.759927034378,43.12183380126953,-44.005157470703125,18.103248596191406,0.41
68,MetaDrive-Tut-100Env-v0,20,235.15503083875086,69118,509,3359.211213827133,41.73896026611328,,15.756535530090332,0.43
69,MetaDrive-Tut-100Env-v0,20,231.41594371088556,70391,514,3430.2084906101227,41.777870178222656,-42.321144104003906,10.033258438110352,0.41
70,MetaDrive-Tut-100Env-v0,20,234.76549976781888,71245,516,3478.038994073868,43.486412048339844,-43.83949661254883,22.262359619140625,0.42
71,MetaDrive-Tut-100Env-v0,20,232.5101114093134,72391,520,3542.466882944107,43.85401153564453,-44.375282287597656,31.89394760131836,0.4
72,MetaDrive-Tut-100Env-v0,20,232.18190447606864,73372,523,3597.8302183151245,42.279335021972656,,9.026660919189453,0.39
73,MetaDrive-Tut-100Env-v0,20,232.27153007402845,74023,525,3633.8337383270264,43.56269073486328,-44.09559631347656,32.68700408935547,0.4
74,MetaDrive-Tut-100Env-v0,20,235.3163306143033,75304,529,3705.323233604431,45.832427978515625,,13.327286720275879,0.41
75,MetaDrive-Tut-100Env-v0,20,237.51601437049413,76201,531,3755.5672409534454,43.4846076965332,-43.90959930419922,8.322105407714844,0.43
76,MetaDrive-Tut-100Env-v0,20,241.47759028937057,77262,533,3815.4669868946075,44.084293365478516,,26.080673217773438,0.44
77,MetaDrive-Tut-100Env-v0,20,239.647986375688,78321,538,3874.2516469955444,43.534610748291016,-44.620121002197266,17.087932586669922,0.45
78,MetaDrive-Tut-100Env-v0,20,241.10693713968186,79301,541,3928.9923193454742,44.887779235839844,-44.54871368408203,25.38439178466797,0.46
79,MetaDrive-Tut-100Env-v0,20,246.46153819642197,80043,543,3970.1543192863464,44.838134765625,-45.768062591552734,8.452184677124023,0.47
80,MetaDrive-Tut-100Env-v0,20,246.80953346334266,81155,546,4033.3243367671967,44.19249725341797,-45.05543518066406,19.066516876220703,0.46
81,MetaDrive-Tut-100Env-v0,20,250.01693431335076,82401,549,4102.628217697144,44.82567596435547,-45.63288116455078,27.178653717041016,0.49
82,MetaDrive-Tut-100Env-v0,20,254.47627603847926,83293,551,4152.9523940086365,45.101539611816406,-45.140846252441406,9.157903671264648,0.5
83,MetaDrive-Tut-100Env-v0,20,260.4189972024817,84535,553,4223.359105348587,45.82319641113281,-46.43555450439453,15.470071792602539,0.52
84,MetaDrive-Tut-100Env-v0,19,257.23958881785484,85115,556,4256.048596858978,47.107521057128906,-48.2219123840332,14.736652374267578,0.51
85,MetaDrive-Tut-100Env-v0,19,259.6632273899955,86259,559,4320.549063920975,43.96579360961914,-45.1114616394043,45.81700897216797,0.51
86,MetaDrive-Tut-100Env-v0,19,264.7155686371814,87380,562,4383.324910163879,47.77376174926758,,8.643538475036621,0.53
87,MetaDrive-Tut-100Env-v0,19,269.0801364957466,88233,564,4431.097750663757,45.989105224609375,-46.912071228027344,12.016622543334961,0.55
88,MetaDrive-Tut-100Env-v0,19,272.60123728998923,89114,566,4480.442332744598,46.68303680419922,,37.77381896972656,0.56
89,MetaDrive-Tut-100Env-v0,19,274.8686040549355,90356,569,4550.169187307358,48.060455322265625,,13.45753288269043,0.57
90,MetaDrive-Tut-100Env-v0,19,274.12036337087346,91293,572,4602.34370303154,46.26557159423828,-46.95236587524414,26.416759490966797,0.58
91,MetaDrive-Tut-100Env-v0,19,273.4432642612942,92228,576,4654.724741458893,46.14702224731445,,25.07598876953125,0.58
92,MetaDrive-Tut-100Env-v0,19,271.10007244438566,93237,579,4711.212527513504,48.4053955078125,-48.990882873535156,11.71638011932373,0.56
93,MetaDrive-Tut-100Env-v0,19,271.66034288623996,94103,581,4759.59210395813,48.90230941772461,-49.40690994262695,20.24606704711914,0.57
94,MetaDrive-Tut-100Env-v0,19,271.7004064966393,95085,584,4815.676583528519,47.19935607910156,-48.022071838378906,35.12444305419922,0.55
95,MetaDrive-Tut-100Env-v0,19,276.8002519799828,96298,587,4883.734363555908,46.31934356689453,,8.985620498657227,0.58
96,MetaDrive-Tut-100Env-v0,19,280.02327132201356,97203,590,4934.145434141159,49.25182342529297,-49.92979431152344,26.168716430664062,0.6
97,MetaDrive-Tut-100Env-v0,19,280.1926290368528,98117,592,4985.501621961594,49.12256622314453,-49.475929260253906,19.643741607666016,0.6
98,MetaDrive-Tut-100Env-v0,19,281.93683756959297,99224,595,5047.155295133591,47.78069305419922,,6.00250768661499,0.61
99,MetaDrive-Tut-100Env-v0,19,284.57788220227746,100213,598,5103.454869747162,48.61376953125,-49.052001953125,16.58884048461914,0.62
100,MetaDrive-Tut-100Env-v0,19,283.3230883719561,101286,602,5163.337606191635,47.266998291015625,,8.65372085571289,0.62
101,MetaDrive-Tut-100Env-v0,19,284.1041746892738,102001,604,5203.523557424545,48.9401741027832,-48.829654693603516,14.106056213378906,0.62
102,MetaDrive-Tut-100Env-v0,19,285.50020589119435,103083,607,5263.807802200317,49.4927978515625,-50.26416778564453,32.57994842529297,0.63
103,MetaDrive-Tut-100Env-v0,19,286.7866225503623,104149,609,5323.722529172897,48.23094177246094,-48.317588806152344,29.14984893798828,0.63
104,MetaDrive-Tut-100Env-v0,19,287.1648489159067,105166,613,5380.722844839096,48.536338806152344,,26.536705017089844,0.64
105,MetaDrive-Tut-100Env-v0,19,285.5698363737833,106165,616,5436.0736401081085,47.75395202636719,-48.264591217041016,27.966506958007812,0.64
106,MetaDrive-Tut-100Env-v0,19,289.5212402186341,107302,619,5499.6133069992065,47.85744094848633,,12.83341121673584,0.66
107,MetaDrive-Tut-100Env-v0,19,289.3109882380149,108154,622,5547.484186410904,48.30458068847656,,7.2370195388793945,0.66
108,MetaDrive-Tut-100Env-v0,19,289.34563210830964,109338,625,5614.68909406662,49.881446838378906,,9.95113468170166,0.66
109,MetaDrive-Tut-100Env-v0,19,291.66162198296456,110185,627,5662.248831987381,47.886741638183594,-48.58297348022461,17.156822204589844,0.67
110,MetaDrive-Tut-100Env-v0,19,292.5846289771608,111149,629,5716.837439060211,48.436767578125,-48.98636245727539,14.186298370361328,0.67
111,MetaDrive-Tut-100Env-v0,19,292.4143169987343,112075,631,5769.195218801498,49.59172058105469,-49.84260940551758,9.925965309143066,0.66
112,MetaDrive-Tut-100Env-v0,19,290.72735977952266,113184,634,5830.938485145569,47.883548736572266,,17.774560928344727,0.67
113,MetaDrive-Tut-100Env-v0,19,297.9083144361327,114231,636,5889.448886632919,49.958587646484375,-50.33165740966797,11.34785270690918,0.69
114,MetaDrive-Tut-100Env-v0,19,299.34484871954544,115539,640,5962.676775693893,48.816200256347656,-49.27606201171875,11.62166976928711,0.7
115,MetaDrive-Tut-100Env-v0,19,297.17976550228485,116160,642,5997.637748479843,49.54241180419922,,25.78738784790039,0.69
116,MetaDrive-Tut-100Env-v0,19,300.46334635433993,117190,644,6055.936826944351,50.31618881225586,,14.834243774414062,0.71
117,MetaDrive-Tut-100Env-v0,19,297.0663622719786,118595,648,6135.065795660019,48.80353546142578,-49.03523254394531,8.358480453491211,0.7
118,MetaDrive-Tut-100Env-v0,19,296.59828767312746,119298,650,6174.297334194183,50.167015075683594,,9.92546558380127,0.69
119,MetaDrive-Tut-100Env-v0,19,290.08280689774574,120372,653,6234.867404460907,49.403465270996094,,11.293962478637695,0.68
120,MetaDrive-Tut-100Env-v0,19,294.91764954152046,121439,656,6294.7097198963165,49.49807357788086,-50.51178741455078,16.211589813232422,0.7
121,MetaDrive-Tut-100Env-v0,19,296.97037650827065,122140,657,6334.641937971115,49.07862091064453,,19.309154510498047,0.71
122,MetaDrive-Tut-100Env-v0,19,296.15461454580696,123015,660,6383.593043804169,49.86345672607422,-49.87557601928711,15.93832015991211,0.71
123,MetaDrive-Tut-100Env-v0,19,295.5123331747908,124208,663,6450.406201839447,48.51096725463867,,12.55880355834961,0.71
124,MetaDrive-Tut-100Env-v0,19,292.01519468474083,125110,666,6501.229774951935,50.63099670410156,,64.9599609375,0.7
125,MetaDrive-Tut-100Env-v0,19,293.3626999689827,126185,668,6561.70016336441,47.631370544433594,-48.465911865234375,20.807533264160156,0.7
126,MetaDrive-Tut-100Env-v0,19,295.15715724478264,127396,671,6629.065765380859,51.35402297973633,,15.799394607543945,0.71
127,MetaDrive-Tut-100Env-v0,19,296.6443527591436,128295,673,6679.679842233658,50.88567352294922,-51.65650177001953,22.440275192260742,0.72
128,MetaDrive-Tut-100Env-v0,19,298.794878381622,129252,675,6733.268583059311,50.73442840576172,,10.041706085205078,0.72
129,MetaDrive-Tut-100Env-v0,19,299.6772166090045,130340,678,6794.34934258461,49.74130630493164,,9.783866882324219,0.73
130,MetaDrive-Tut-100Env-v0,19,300.05347621432907,131072,680,6835.088756799698,50.34143829345703,,9.178470611572266,0.74
131,MetaDrive-Tut-100Env-v0,19,302.0632737166724,132429,683,6910.943186998367,50.524044036865234,-51.42451858520508,15.748148918151855,0.76
132,MetaDrive-Tut-100Env-v0,19,304.0380343613418,133123,684,6950.356842041016,48.79477310180664,-49.53687286376953,7.39914608001709,0.77
133,MetaDrive-Tut-100Env-v0,19,304.1544187042726,134006,686,6999.56351518631,48.977535247802734,,37.895294189453125,0.77
134,MetaDrive-Tut-100Env-v0,19,308.19699343088723,135099,688,7061.200905561447,50.187156677246094,-51.4511833190918,9.404804229736328,0.78
135,MetaDrive-Tut-100Env-v0,19,308.24297307141154,136325,691,7130.278549909592,50.01097869873047,-50.56360626220703,14.5777587890625,0.77
136,MetaDrive-Tut-100Env-v0,19,309.6954592157175,137403,693,7192.033611774445,49.88491439819336,-50.530792236328125,10.372903823852539,0.77
137,MetaDrive-Tut-100Env-v0,19,309.84929089382365,138408,696,7247.714656829834,51.68669891357422,,31.520586013793945,0.77
138,MetaDrive-Tut-100Env-v0,19,311.6239198603536,139265,698,7295.499492883682,50.30230712890625,-50.289100646972656,29.663265228271484,0.78
139,MetaDrive-Tut-100Env-v0,19,315.12390279247086,140177,700,7346.321689605713,49.95503616333008,-50.41911697387695,12.91537857055664,0.79
140,MetaDrive-Tut-100Env-v0,19,318.0882384459383,141334,702,7412.033893823624,48.58183288574219,,31.49799346923828,0.79
141,MetaDrive-Tut-100Env-v0,19,318.06730738887126,142207,704,7460.663031578064,50.893314361572266,-51.335540771484375,10.200542449951172,0.79
142,MetaDrive-Tut-100Env-v0,19,319.9555176398387,143501,707,7533.9329352378845,48.35063934326172,-48.407405853271484,15.779252052307129,0.8
143,MetaDrive-Tut-100Env-v0,19,316.41430638220044,144369,710,7582.677565097809,50.43873596191406,-50.781532287597656,14.821943283081055,0.79
144,MetaDrive-Tut-100Env-v0,19,320.42477551210754,145073,712,7621.9101729393005,50.00069046020508,-49.98696517944336,13.36496639251709,0.8
145,MetaDrive-Tut-100Env-v0,19,319.8294627577821,146201,715,7685.0762503147125,51.55787658691406,-51.77799606323242,13.291231155395508,0.79
146,MetaDrive-Tut-100Env-v0,19,321.55168544731197,147232,717,7742.618324756622,50.761512756347656,,32.97259521484375,0.8
147,MetaDrive-Tut-100Env-v0,19,321.68309482211896,148341,720,7804.241610527039,51.258270263671875,-51.544960021972656,19.453632354736328,0.8
148,MetaDrive-Tut-100Env-v0,19,322.9043571432011,149057,722,7844.166144609451,52.84661865234375,-53.46255874633789,9.439597129821777,0.81
149,MetaDrive-Tut-100Env-v0,18,323.86870450768964,150320,725,7914.806400537491,50.14051055908203,,25.836050033569336,0.82
150,MetaDrive-Tut-100Env-v0,18,323.20490719202974,151213,727,7964.589576005936,52.616703033447266,-53.324798583984375,11.8283109664917,0.81
151,MetaDrive-Tut-100Env-v0,18,322.6956772503879,152126,729,8015.162573337555,49.12168884277344,,34.646156311035156,0.81
152,MetaDrive-Tut-100Env-v0,18,323.8863705897709,153111,731,8070.816499233246,50.0893440246582,-50.977195739746094,12.443710327148438,0.82
153,MetaDrive-Tut-100Env-v0,18,325.3255030619602,154430,734,8144.390549659729,51.710418701171875,,7.516078948974609,0.82
154,MetaDrive-Tut-100Env-v0,18,323.3295651830163,155224,736,8188.985697031021,50.408119201660156,,33.61078643798828,0.82
155,MetaDrive-Tut-100Env-v0,18,324.9850250153464,156364,739,8252.563149690628,50.0234375,,12.44714069366455,0.82
156,MetaDrive-Tut-100Env-v0,18,326.5810117700639,157347,741,8307.580133199692,52.30799865722656,-52.64446258544922,7.29508638381958,0.83
157,MetaDrive-Tut-100Env-v0,18,326.43476795917263,158315,743,8361.339380025864,49.20087814331055,-50.54443359375,10.3501558303833,0.83
158,MetaDrive-Tut-100Env-v0,18,324.8341145571751,159222,745,8411.913153409958,52.03451919555664,,13.597701072692871,0.83
159,MetaDrive-Tut-100Env-v0,18,329.8338392703817,160256,747,8470.536925315857,49.3272819519043,,10.615255355834961,0.85
160,MetaDrive-Tut-100Env-v0,18,332.413063425362,161669,749,8551.405503511429,51.16169357299805,-52.118202209472656,12.821760177612305,0.85
161,MetaDrive-Tut-100Env-v0,18,332.0031911875856,162137,750,8577.896510124207,49.24831771850586,-50.82185363769531,24.966602325439453,0.85
162,MetaDrive-Tut-100Env-v0,18,331.0210060279785,163006,753,8627.31505060196,51.074440002441406,,15.753067016601562,0.84
163,MetaDrive-Tut-100Env-v0,18,336.79186238717523,164558,755,8716.299307346344,49.460960388183594,,11.648681640625,0.84
164,MetaDrive-Tut-100Env-v0,18,337.0797073536807,165178,756,8751.06177186966,50.52717590332031,,23.71417808532715,0.84
165,MetaDrive-Tut-100Env-v0,18,336.84020354550734,166067,758,8800.99518942833,50.21250915527344,-50.803672790527344,11.720548629760742,0.84
166,MetaDrive-Tut-100Env-v0,18,338.3818718095895,167364,761,8873.927711248398,50.22514343261719,,8.238311767578125,0.84
167,MetaDrive-Tut-100Env-v0,18,338.3310405866365,168211,763,8921.461095809937,50.85500717163086,-51.16993713378906,9.855521202087402,0.84
168,MetaDrive-Tut-100Env-v0,18,340.13180370240894,169335,766,8983.875249147415,50.62843322753906,-50.801536560058594,10.441944122314453,0.85
169,MetaDrive-Tut-100Env-v0,18,336.1945714315471,170153,769,9029.167543649673,52.82624816894531,-53.7794189453125,28.447826385498047,0.84
170,MetaDrive-Tut-100Env-v0,18,336.6596895125342,171362,772,9096.420580148697,52.161415100097656,,30.627880096435547,0.84
171,MetaDrive-Tut-100Env-v0,18,336.61656049820806,172168,774,9141.61048078537,51.07008743286133,,12.52154541015625,0.84
172,MetaDrive-Tut-100Env-v0,18,338.7734508399623,173187,776,9199.32893037796,51.631080627441406,-51.67993927001953,25.069660186767578,0.85
173,MetaDrive-Tut-100Env-v0,18,340.6442400145822,174050,778,9247.351039409637,50.79157257080078,,19.714771270751953,0.86
174,MetaDrive-Tut-100Env-v0,18,342.2342258233098,175086,780,9306.14375424385,49.395545959472656,,14.532259941101074,0.86
175,MetaDrive-Tut-100Env-v0,18,334.41646341961035,176128,784,9363.618284702301,52.10537338256836,,23.448589324951172,0.85
176,MetaDrive-Tut-100Env-v0,18,334.3499797061239,177147,786,9420.982550621033,51.08973693847656,-51.19988250732422,11.833616256713867,0.85
177,MetaDrive-Tut-100Env-v0,18,333.43734879537254,178092,788,9474.534172058105,49.2529296875,,13.200688362121582,0.85
178,MetaDrive-Tut-100Env-v0,18,334.8677272775133,179049,790,9527.640825986862,51.02250671386719,-51.39823913574219,44.25163269042969,0.86
179,MetaDrive-Tut-100Env-v0,18,337.6938927808285,180213,792,9593.546955347061,49.93695831298828,-50.57258224487305,26.243820190429688,0.86
180,MetaDrive-Tut-100Env-v0,18,338.3973038220576,181192,794,9648.56953382492,49.12702941894531,,16.353090286254883,0.87
181,MetaDrive-Tut-100Env-v0,18,341.0929197366614,182267,796,9709.756308317184,51.67524719238281,-52.135406494140625,20.042434692382812,0.87
182,MetaDrive-Tut-100Env-v0,18,340.02422709009124,183134,798,9758.27884888649,52.533775329589844,,6.98714542388916,0.87
183,MetaDrive-Tut-100Env-v0,18,341.0089545072092,184184,800,9817.876374721527,50.5257568359375,,7.265450477600098,0.87
184,MetaDrive-Tut-100Env-v0,18,339.3100047594073,185177,802,9874.054062128067,51.032203674316406,-51.343116760253906,7.333390712738037,0.87
185,MetaDrive-Tut-100Env-v0,18,341.4299540170692,186682,805,9958.475023508072,50.268218994140625,,10.88296127319336,0.87
186,MetaDrive-Tut-100Env-v0,18,340.85910779907334,187121,806,9983.0843603611,50.66141891479492,-50.35810852050781,21.948123931884766,0.87
187,MetaDrive-Tut-100Env-v0,18,344.0327878099441,188016,808,10033.546795845032,48.32740783691406,,10.779170989990234,0.88
188,MetaDrive-Tut-100Env-v0,18,345.5503887287091,189031,810,10090.881365299225,49.35814666748047,-49.480072021484375,18.642196655273438,0.89
189,MetaDrive-Tut-100Env-v0,18,349.4127933375766,190214,812,10157.924513339996,50.401607513427734,,25.804004669189453,0.9
190,MetaDrive-Tut-100Env-v0,18,348.4089251340879,191229,815,10215.199561595917,50.13188171386719,-50.445953369140625,29.852155685424805,0.9
191,MetaDrive-Tut-100Env-v0,18,349.9412555032855,192230,816,10272.65439248085,51.529624938964844,,11.397966384887695,0.89
192,MetaDrive-Tut-100Env-v0,18,349.8669620444193,193083,818,10319.879521131516,50.83802032470703,-50.49652099609375,16.453125,0.89
193,MetaDrive-Tut-100Env-v0,18,350.6027380630616,194044,820,10373.784351825714,51.93926239013672,,12.45492935180664,0.89
194,MetaDrive-Tut-100Env-v0,18,352.69125795234066,195181,822,10438.660626411438,51.419837951660156,-51.906314849853516,8.962972640991211,0.89
195,MetaDrive-Tut-100Env-v0,18,353.1939287532794,196677,825,10523.425813674927,50.20098114013672,-50.74589920043945,8.096748352050781,0.88
196,MetaDrive-Tut-100Env-v0,18,354.3488538275527,197189,826,10551.972273349762,49.2996826171875,-49.37004852294922,26.75675392150879,0.88
197,MetaDrive-Tut-100Env-v0,18,352.0166881742243,198219,829,10608.766289710999,50.468685150146484,-51.40140914916992,7.4975080490112305,0.89
198,MetaDrive-Tut-100Env-v0,18,351.09921044123837,199246,831,10665.94530749321,50.10780334472656,,11.108602523803711,0.89
199,MetaDrive-Tut-100Env-v0,18,350.27920203708743,200115,833,10714.365297079086,50.301055908203125,-50.51329040527344,13.087484359741211,0.89
200,MetaDrive-Tut-100Env-v0,18,349.9804348948756,201320,836,10781.779649019241,48.58159637451172,,17.132047653198242,0.89
201,MetaDrive-Tut-100Env-v0,18,350.67447696046185,202344,838,10839.34051322937,50.39068603515625,,7.873515605926514,0.89
202,MetaDrive-Tut-100Env-v0,18,349.5930578690338,203366,841,10896.2733502388,50.75688552856445,,4.290691375732422,0.88
203,MetaDrive-Tut-100Env-v0,18,349.2148105407011,204322,843,10950.457974672318,50.16036605834961,,9.333368301391602,0.88
204,MetaDrive-Tut-100Env-v0,18,352.69053877033053,205801,845,11034.081505775452,49.95024871826172,-50.7414436340332,9.41676139831543,0.88
