,log_dir,frame_per_second,episode_reward,policy_loss,entropy,discriminator_loss,gail_reward,total_loss,grad_norm,adv_mean,ratio,total_steps,total_episodes,iteration,total_time,success_rate
0,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,694,8.163610993210462,-0.004550774583819871,2.6788499572338202,0.09871356191638953,0.0040520306628866075,-0.004550774583819871,0.6593647208733436,,0.9988638380399117,20000,16,0,28.779381036758423,0.0
1,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,668,9.52681334728443,-0.0022569563717414172,2.47999935058447,0.04199393645066243,0.0018949550732474726,-0.0022569563717414172,1.198040015116716,,1.0015666267810723,40000,47,1,59.79199957847595,0.0
2,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,625,5.2126614004124265,-0.023835155659188062,2.2063261169653674,0.046375336083105935,0.020194310643590795,-0.023835155659188062,0.47918264246903935,,1.003767124735392,60000,130,2,95.96771168708801,0.0
3,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,590,1.8229823541454764,-0.007975420865039221,1.946669923953521,0.058533221776955406,0.006842290934246893,-0.007975420865039221,0.9292261997858683,,0.9993748222406094,80000,320,3,135.49589014053345,0.0
4,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,550,1.9484265147178246,-0.008469689945475414,1.6775979845951765,0.07737053973624149,0.007482907737796314,-0.008469689945475414,0.7218457804276392,,0.9963716053045713,100000,678,4,181.6379382610321,0.0
5,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,530,5.51744597476644,-0.0147674575018195,1.4694841479643797,0.10285331376899894,0.013348487864893217,-0.0147674575018195,0.8415726034305034,,0.999048920472463,120000,1041,5,226.15128707885742,0.0
6,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,517,10.506214885606116,-0.039954284822138454,1.2868271170518337,0.14120959310481945,0.03667084564908575,-0.039954284822138454,0.45195566778763746,,1.0018312036226957,140000,1397,6,270.27573132514954,0.0
7,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,517,26.190430488990206,-0.04046500111715152,1.1377438138692806,0.19380955900996924,0.03811167805718306,-0.04046500111715152,0.9727409051014827,,0.9987210331054834,160000,1654,7,309.0877273082733,0.0
8,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,518,60.59135101185341,-0.07014022497221445,0.9980357449024152,0.22562016802720533,0.06781306624508057,-0.07014022497221445,1.3598963774167574,,0.9989267571614339,180000,1849,8,347.174204826355,0.0
9,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,516,42.05198654611202,-0.06412035315655745,0.8486638027123916,0.24089684875156636,0.0623647441323369,-0.06412035315655745,0.7340045791405898,,0.9985646622303205,200000,2104,9,387.1528379917145,0.0
