,log_dir,frame_per_second,episode_reward,policy_loss,entropy,discriminator_loss,gail_reward,total_loss,grad_norm,adv_mean,ratio,total_steps,total_episodes,iteration,total_time,success_rate
0,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,651,10.337730698666892,-0.00543490084222494,2.652486426402361,0.09567052143781135,0.0046152632370089685,-0.00543490084222494,0.5954218862148432,,0.9983755685580082,20000,13,0,30.703622579574585,0.0
1,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,641,10.468798195796504,-0.03133807947429327,2.400967705555451,0.04652582041781921,0.02705222334091862,-0.03133807947429327,0.3544612107368616,,1.0015129913122227,40000,52,1,62.331554889678955,0.0
2,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,612,6.838993685150715,-0.01510038975184449,2.1692889416829133,0.04752002900215582,0.01290802640768771,-0.01510038975184449,0.45237285139469,,1.0029456288386613,60000,124,2,97.88575339317322,0.0
3,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,576,3.1568034221165227,-0.012240330754325558,1.9650124522355887,0.058519275603481594,0.010620488637747864,-0.012240330754325558,2.0195379896041676,,0.9993281909288504,80000,289,3,138.74720644950867,0.0
4,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,524,3.2619358662065876,-0.016335388167928427,1.662969704469045,0.07823481464352554,0.014313806680580363,-0.016335388167928427,0.316680877827681,,0.9982863178619972,100000,595,4,190.57777976989746,0.0
5,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,492,3.5381785279086797,-0.020586007033498624,1.4315319519776564,0.10070164329730548,0.018591932571516968,-0.020586007033498624,0.777167438925841,,1.0006243132627928,120000,990,5,243.62025213241577,0.0
6,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,474,13.178728858816834,-0.05880334664804813,1.2285909093343295,0.18817928592937114,0.05635203838539429,-0.05880334664804813,0.8228365617684829,,0.999930257216478,140000,1352,6,295.202467918396,0.0
7,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,475,36.722520116874925,-0.06694558105694177,1.0776136755943297,0.220060881991417,0.06417215966547911,-0.06694558105694177,1.0231150558361641,,0.9999585575782336,160000,1601,7,336.2188642024994,0.0
8,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,477,55.861424975895524,-0.09540468849814855,0.9437758959256686,0.2808657642119588,0.0941457880804172,-0.09540468849814855,2.2472115758137825,,1.0011304031579922,180000,1811,8,377.10117769241333,0.0
9,/home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,476,59.84117727203219,-0.08255590490805798,0.8766112234347906,0.2897485734656071,0.0807988612793195,-0.08255590490805798,1.0834435948958763,,0.9998353227590904,200000,2032,9,419.47308588027954,0.0
